manufacturer,substation_id,window_start,window_end,label,fault_event_id,fault_label,configuration_type,lead_time_bucket,estimated_lead_time_hours,split_event_regime_based,priority_regression_target,target,priority_v2_threshold48_score,risk_gated_urgency_x8_score,priority_lgbm_guarded_score,priority_lgbm_leak_diagnostic_score,model_version
manufacturer 2,10,2016-12-06 00:00:00,2016-12-06 06:00:00,pre_fault,38.0,Incorrect setting of the differential pressure regulator,SH,0-6h,3.716666666666667,train,70.0,1,76.6998,84.51417776395024,73.08922170747233,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,4,2017-03-11 06:00:00,2017-03-11 12:00:00,pre_fault,35.0,unknown,SH,6-24h,21.183333333333334,train,70.0,1,76.5465,83.95759990554933,75.07224305682502,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,4,2017-03-11 18:00:00,2017-03-12 00:00:00,pre_fault,35.0,unknown,SH,6-24h,9.183333333333334,train,70.0,1,76.4279,84.05261841804548,74.57418103489148,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,4,2017-03-12 00:00:00,2017-03-12 06:00:00,pre_fault,35.0,unknown,SH,0-6h,3.183333333333333,train,70.0,1,76.4271,84.10239984316532,74.57418103489148,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,4,2016-12-15 18:00:00,2016-12-16 00:00:00,pre_fault,37.0,unknown,SH,6-24h,8.65,train,70.0,1,76.2926,83.938670349936,75.25558035718838,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,21,2019-10-19 00:00:00,2019-10-19 06:00:00,pre_fault,32.0,Control unit: Incorrect parameterisation,SH + DHW,0-6h,4.633333333333334,train,70.0,1,76.2628,83.78488437299313,75.60348597130232,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,4,2016-12-15 06:00:00,2016-12-15 12:00:00,pre_fault,37.0,unknown,SH,6-24h,20.65,train,70.0,1,76.247,83.82820817668828,74.46218200017005,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,4,2016-12-15 12:00:00,2016-12-15 18:00:00,pre_fault,37.0,unknown,SH,6-24h,14.65,train,70.0,1,76.1422,83.7204643941044,74.36783025331971,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,21,2019-10-18 06:00:00,2019-10-18 12:00:00,pre_fault,32.0,Control unit: Incorrect parameterisation,SH + DHW,6-24h,22.633333333333333,train,70.0,1,76.0984,83.781792526873,75.0200591075271,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,21,2019-10-18 12:00:00,2019-10-18 18:00:00,pre_fault,32.0,Control unit: Incorrect parameterisation,SH + DHW,6-24h,16.633333333333333,train,70.0,1,76.0927,83.72657854970193,75.34885994465208,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,4,2017-03-11 12:00:00,2017-03-11 18:00:00,pre_fault,35.0,unknown,SH,6-24h,15.183333333333334,train,70.0,1,75.9819,83.56286557661556,74.51840735222724,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,24,2016-10-24 06:00:00,2016-10-24 12:00:00,pre_fault,38.0,Incorrect setting of the differential pressure regulator,SH + DHW with sub-circuits,0-6h,1.9166666666666667,train,70.0,1,75.94,83.71134062721043,75.02311950944909,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,24,2016-10-24 00:00:00,2016-10-24 06:00:00,pre_fault,38.0,Incorrect setting of the differential pressure regulator,SH + DHW with sub-circuits,6-24h,7.916666666666667,train,70.0,1,75.9376,83.53715726008257,76.04166934859487,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,21,2019-10-18 18:00:00,2019-10-19 00:00:00,pre_fault,32.0,Control unit: Incorrect parameterisation,SH + DHW,6-24h,10.633333333333333,train,70.0,1,75.9091,83.52175918973761,74.58488376396947,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,24,2016-10-23 18:00:00,2016-10-24 00:00:00,pre_fault,38.0,Incorrect setting of the differential pressure regulator,SH + DHW with sub-circuits,6-24h,13.916666666666666,train,70.0,1,75.8998,83.41500917673629,75.59793991029503,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,24,2016-10-23 12:00:00,2016-10-23 18:00:00,pre_fault,38.0,Incorrect setting of the differential pressure regulator,SH + DHW with sub-circuits,6-24h,19.916666666666668,train,70.0,1,75.8863,83.44623402028465,76.31688565254812,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,4,2016-12-16 00:00:00,2016-12-16 06:00:00,pre_fault,37.0,unknown,SH,0-6h,2.65,train,70.0,1,75.8724,83.68253555109114,70.45847108490571,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,11,2019-01-13 06:00:00,2019-01-13 12:00:00,pre_fault,65.0,Leakage,SH + DHW,6-24h,23.966666666666665,train,70.0,1,75.8504,83.5640465726977,75.0761365808353,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,11,2019-01-14 00:00:00,2019-01-14 06:00:00,pre_fault,65.0,Leakage,SH + DHW,0-6h,5.966666666666667,train,70.0,1,75.775,83.3945649412549,74.58434992339276,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,11,2019-01-13 12:00:00,2019-01-13 18:00:00,pre_fault,65.0,Leakage,SH + DHW,6-24h,17.966666666666665,train,70.0,1,75.7404,83.47612042022587,74.8754226743288,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,11,2019-01-13 18:00:00,2019-01-14 00:00:00,pre_fault,65.0,Leakage,SH + DHW,6-24h,11.966666666666669,train,70.0,1,75.5826,83.1654575461006,71.88631755269483,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,4,2015-03-18 06:00:00,2015-03-18 12:00:00,pre_fault,60.0,Control unit: Incorrect parameterisation,SH + DHW,6-24h,6.9,train,70.0,1,72.3323,80.14731035159619,73.73140529002845,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,4,2015-03-18 12:00:00,2015-03-18 18:00:00,pre_fault,60.0,Control unit: Incorrect parameterisation,SH + DHW,0-6h,0.9,train,70.0,1,72.279,80.062303535659,73.73140529002845,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2015-03-25 06:00:00,2015-03-25 12:00:00,pre_fault,63.0,Control unit: Incorrect parameterisation,SH + DHW,6-24h,19.25,train,70.0,1,72.2439,79.85485687031422,73.8243640567251,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,4,2015-03-18 00:00:00,2015-03-18 06:00:00,pre_fault,60.0,Control unit: Incorrect parameterisation,SH + DHW,6-24h,12.9,train,70.0,1,72.2117,79.94247224192925,74.02137384681254,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,4,2015-03-17 18:00:00,2015-03-18 00:00:00,pre_fault,60.0,Control unit: Incorrect parameterisation,SH + DHW,6-24h,18.9,train,70.0,1,72.1935,79.9810554917942,74.46140611918064,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2015-03-25 18:00:00,2015-03-26 00:00:00,pre_fault,63.0,Control unit: Incorrect parameterisation,SH + DHW,6-24h,7.25,train,70.0,1,72.1587,79.91023578924553,76.23763871072231,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2015-03-25 12:00:00,2015-03-25 18:00:00,pre_fault,63.0,Control unit: Incorrect parameterisation,SH + DHW,6-24h,13.25,train,70.0,1,72.0644,79.74569040412118,75.40308854826696,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2015-03-26 00:00:00,2015-03-26 06:00:00,pre_fault,63.0,Control unit: Incorrect parameterisation,SH + DHW,0-6h,1.25,train,70.0,1,71.8178,79.27964867722629,74.84783321738601,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,13,2016-07-18 06:00:00,2016-07-18 12:00:00,pre_fault,24.0,Failure of the heating circuit pump,SH + DHW,1-3d,51.28333333333333,train,80.0,1,71.3319,71.45586974133369,78.32311963332114,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,13,2016-07-19 06:00:00,2016-07-19 12:00:00,pre_fault,24.0,Failure of the heating circuit pump,SH + DHW,1-3d,27.28333333333333,train,80.0,1,71.2257,71.98663951799782,77.69062578151672,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-12 12:00:00,2019-10-12 18:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,1-3d,41.53333333333333,train,80.0,1,71.153,71.41553155351176,77.57196330599304,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-11 12:00:00,2019-10-11 18:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,1-3d,65.53333333333333,train,80.0,1,71.1191,71.28311645091554,77.50994583348725,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,13,2016-07-18 00:00:00,2016-07-18 06:00:00,pre_fault,24.0,Failure of the heating circuit pump,SH + DHW,1-3d,57.28333333333333,train,80.0,1,71.1108,71.46207864559081,77.84806530723964,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-12 18:00:00,2019-10-13 00:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,1-3d,35.53333333333333,train,80.0,1,71.0739,71.46001392079621,76.71604976733826,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2016-09-27 06:00:00,2016-09-27 12:00:00,pre_fault,40.0,unknown,SH,1-3d,48.06666666666667,train,80.0,1,71.0287,71.30314275676159,77.57835441159723,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-11 06:00:00,2019-10-11 12:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,1-3d,71.53333333333333,train,80.0,1,71.0101,71.30954536065092,76.95606446942595,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2016-09-28 06:00:00,2016-09-28 12:00:00,pre_fault,40.0,unknown,SH,1-3d,24.066666666666663,train,80.0,1,70.9963,71.39653507204426,76.35893037859003,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2016-09-27 18:00:00,2016-09-28 00:00:00,pre_fault,40.0,unknown,SH,1-3d,36.06666666666667,train,80.0,1,70.9939,71.29722843284706,77.0316742668566,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2016-09-27 00:00:00,2016-09-27 06:00:00,pre_fault,40.0,unknown,SH,1-3d,54.06666666666667,train,80.0,1,70.9888,71.36600529866023,77.59269901196305,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2016-09-26 12:00:00,2016-09-26 18:00:00,pre_fault,40.0,unknown,SH,1-3d,66.06666666666666,train,80.0,1,70.9767,71.15943717784181,76.75682264058561,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2016-09-27 12:00:00,2016-09-27 18:00:00,pre_fault,40.0,unknown,SH,1-3d,42.06666666666667,train,80.0,1,70.9734,71.23591312600983,76.70720000805483,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2016-09-28 00:00:00,2016-09-28 06:00:00,pre_fault,40.0,unknown,SH,1-3d,30.066666666666663,train,80.0,1,70.9707,71.47722911481264,77.14381186618137,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,13,2016-07-19 00:00:00,2016-07-19 06:00:00,pre_fault,24.0,Failure of the heating circuit pump,SH + DHW,1-3d,33.28333333333333,train,80.0,1,70.9341,71.39563413597051,77.86493323157997,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,57,2019-11-20 12:00:00,2019-11-20 18:00:00,pre_fault,19.0,Incorrect setting of the differential pressure regulator,,6-24h,16.583333333333332,train,70.0,1,70.9271,78.78654267674148,74.28587945947537,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2016-09-26 18:00:00,2016-09-27 00:00:00,pre_fault,40.0,unknown,SH,1-3d,60.06666666666667,train,80.0,1,70.9066,71.34729411368122,77.88080351990737,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,57,2019-11-21 00:00:00,2019-11-21 06:00:00,pre_fault,19.0,Incorrect setting of the differential pressure regulator,,0-6h,4.583333333333333,train,70.0,1,70.9025,78.53913572483997,75.35847071241423,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-13 00:00:00,2019-10-13 06:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,1-3d,29.53333333333333,train,80.0,1,70.9007,71.61799046895882,76.86153864693964,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-11 18:00:00,2019-10-12 00:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,1-3d,59.53333333333333,train,80.0,1,70.8823,71.25324363465668,76.79952117443385,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-12 00:00:00,2019-10-12 06:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,1-3d,53.53333333333333,train,80.0,1,70.8788,71.06536562960189,75.47268009972262,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-12 06:00:00,2019-10-12 12:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,1-3d,47.53333333333333,train,80.0,1,70.8729,71.18075191246419,75.97274020027963,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,13,2016-07-18 12:00:00,2016-07-18 18:00:00,pre_fault,24.0,Failure of the heating circuit pump,SH + DHW,1-3d,45.28333333333333,train,80.0,1,70.8055,71.28116832694046,75.78880063660543,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,57,2019-11-03 00:00:00,2019-11-03 06:00:00,pre_fault,24.0,Air in the piping system,,1-3d,31.25,train,80.0,1,70.8045,71.17068435472797,77.06227454224808,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,16,2018-05-16 12:00:00,2018-05-16 18:00:00,pre_fault,31.0,Motorised control valve (primary side): Actuator defective,SH,1-3d,64.95,train,80.0,1,70.8027,71.03095182882777,77.41956660990667,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,13,2016-07-18 18:00:00,2016-07-19 00:00:00,pre_fault,24.0,Failure of the heating circuit pump,SH + DHW,1-3d,39.28333333333333,train,80.0,1,70.7926,71.15249625098268,77.05420134505637,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,16,2018-05-17 06:00:00,2018-05-17 12:00:00,pre_fault,31.0,Motorised control valve (primary side): Actuator defective,SH,1-3d,46.95,train,80.0,1,70.7765,71.37228667573306,76.3182554280486,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,20,2017-01-08 06:00:00,2017-01-08 12:00:00,pre_fault,36.0,Failure of the domestic hot water storage charging pump,SH + DHW,1-3d,69.0,train,80.0,1,70.7655,70.93224554902582,77.67609786051577,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,16,2018-05-16 18:00:00,2018-05-17 00:00:00,pre_fault,31.0,Motorised control valve (primary side): Actuator defective,SH,1-3d,58.95,train,80.0,1,70.7553,71.10558887653958,76.6708264667106,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,57,2019-11-03 06:00:00,2019-11-03 12:00:00,pre_fault,24.0,Air in the piping system,,1-3d,25.25,train,80.0,1,70.733,71.05905142203459,75.39585541686276,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,31,2020-01-10 18:00:00,2020-01-11 00:00:00,pre_fault,45.0,"Heat exchanger: Leakage, external",SH + DHW,1-3d,63.8,train,80.0,1,70.7216,70.9845259588502,77.4106062827943,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,20,2017-01-09 12:00:00,2017-01-09 18:00:00,pre_fault,36.0,Failure of the domestic hot water storage charging pump,SH + DHW,1-3d,39.0,train,80.0,1,70.7214,71.1096356541998,77.35039155681275,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,16,2018-05-17 12:00:00,2018-05-17 18:00:00,pre_fault,31.0,Motorised control valve (primary side): Actuator defective,SH,1-3d,40.95,train,80.0,1,70.7139,71.19716450772974,75.93801054096899,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,57,2019-11-02 18:00:00,2019-11-03 00:00:00,pre_fault,24.0,Air in the piping system,,1-3d,37.25,train,80.0,1,70.6971,70.74976208624189,76.18550401556432,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,57,2019-11-01 12:00:00,2019-11-01 18:00:00,pre_fault,24.0,Air in the piping system,,1-3d,67.25,train,80.0,1,70.6776,71.1135319105225,75.19033609540331,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,57,2019-11-01 18:00:00,2019-11-02 00:00:00,pre_fault,24.0,Air in the piping system,,1-3d,61.25,train,80.0,1,70.6625,71.23092071078436,75.35118319167314,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,16,2018-05-17 18:00:00,2018-05-18 00:00:00,pre_fault,31.0,Motorised control valve (primary side): Actuator defective,SH,1-3d,34.95,train,80.0,1,70.6557,71.11840934943478,77.13428605764466,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,21,2018-12-01 18:00:00,2018-12-02 00:00:00,pre_fault,30.0,Control unit: Incorrect parameterisation,SH + DHW with sub-circuits,1-3d,38.41666666666666,train,80.0,1,70.6456,70.79378624237552,76.75623684455472,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,16,2018-05-18 00:00:00,2018-05-18 06:00:00,pre_fault,31.0,Motorised control valve (primary side): Actuator defective,SH,1-3d,28.95,train,80.0,1,70.6409,71.11487721597398,75.35292025101411,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,20,2017-01-09 18:00:00,2017-01-10 00:00:00,pre_fault,36.0,Failure of the domestic hot water storage charging pump,SH + DHW,1-3d,33.0,train,80.0,1,70.6288,70.99068732087704,77.08197154489523,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,19,2018-11-19 12:00:00,2018-11-19 18:00:00,pre_fault,37.0,Control unit: Incorrect parameterisation,SH + DHW with sub-circuits,1-3d,39.25,train,80.0,1,70.6203,70.90699294402255,77.96729059416154,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,21,2019-01-20 00:00:00,2019-01-20 06:00:00,pre_fault,62.0,Control unit: Incorrect parameterisation,SH + DHW,1-3d,26.28333333333333,train,80.0,1,70.6147,70.90366929030485,77.82231359138093,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,20,2017-01-09 06:00:00,2017-01-09 12:00:00,pre_fault,36.0,Failure of the domestic hot water storage charging pump,SH + DHW,1-3d,45.0,train,80.0,1,70.6105,70.73872771460367,77.34535027549099,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,57,2019-11-02 00:00:00,2019-11-02 06:00:00,pre_fault,24.0,Air in the piping system,,1-3d,55.25,train,80.0,1,70.6048,70.71315637525947,77.0622611465788,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,20,2017-01-10 00:00:00,2017-01-10 06:00:00,pre_fault,36.0,Failure of the domestic hot water storage charging pump,SH + DHW,1-3d,27.0,train,80.0,1,70.5957,71.10211182378964,76.4057244336536,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
