manufacturer,substation_id,window_start,window_end,anomaly_score,risk_score,risk_probability,risk_level_calibrated,predicted_lead_time_bucket,predicted_lead_time_confidence,leadtime_prob_0-24h,leadtime_prob_1-3d,leadtime_prob_3-7d,lead_time_bucket_distance,days_since_last_fault_event,days_since_last_task_event,days_since_last_any_event,risk_base_score,risk_probability_component_score,leadtime_bucket_base_score,leadtime_confidence_multiplier,leadtime_component_score,anomaly_component_score,history_adjustment_score,history_adjustment_reason,priority_score,priority_level,priority_reason,engine_version,label,fault_label,fault_event_id,estimated_lead_time_hours,use_for_supervised_training,split_time_based,split_substation_based,split_regime_based,true_bucket,target_score,target_level,is_pre_fault,is_within_3d,rule_based_score,rule_based_level,lgbm_priority_only_score_raw,lgbm_priority_only_score,lgbm_priority_only_level,lgbm_prediction_bundle_score_raw,lgbm_prediction_bundle_score,lgbm_prediction_bundle_level
manufacturer 1,8,2018-04-26 12:00:00,2018-04-26 18:00:00,0.4871371142597501,0.9715470317844476,0.9715470317844476,critical,0-24h,0.9931745895239456,0.9931745895239456,0.0056844289714914,0.0011409815045629,0.0,9999.0,323.5,323.5,38.0,17.487846572120056,18.0,1.0,18.0,2.9228226855585007,2.0,long_time_since_last_fault_and_high_risk,78.4107,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Temperature monitor/controller defective,44.0,14.25,True,train,train,train,0-24h,100.0,urgent,True,True,78.4107,urgent,97.56241918538359,97.56241918538359,urgent,97.56241918538359,97.56241918538359,urgent
manufacturer 1,21,2019-01-20 06:00:00,2019-01-20 12:00:00,0.4398632019362679,0.9853992924456884,0.9853992924456884,critical,0-24h,0.9600690250121212,0.9600690250121212,0.0389206844766853,0.0010102905111932,0.0,768.5868055555555,109.70287037037038,109.70287037037038,38.0,17.737187264022392,18.0,1.0,18.0,2.6391792116176074,2.0,long_time_since_last_fault_and_high_risk,78.3764,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Control unit: Incorrect parameterisation,62.0,20.28333333333333,True,train,holdout,train,0-24h,100.0,urgent,True,True,78.3764,urgent,109.58882136145711,100.0,urgent,109.58882136145711,100.0,urgent
manufacturer 2,53,2019-11-15 00:00:00,2019-11-15 06:00:00,0.4446792897120618,0.983337100165813,0.983337100165813,critical,0-24h,0.9344833705187784,0.9344833705187784,0.0642824435435282,0.0012341859376932,0.0,9999.0,9999.0,9999.0,38.0,17.700067802984634,18.0,1.0,18.0,2.6680757382723708,2.0,long_time_since_last_fault_and_high_risk,78.3681,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Failure of the domestic hot water storage charging pump,21.0,3.8333333333333335,True,train,train,train,0-24h,100.0,urgent,True,True,78.3681,urgent,107.81854331721486,100.0,urgent,107.81854331721486,100.0,urgent
manufacturer 1,21,2019-01-20 12:00:00,2019-01-20 18:00:00,0.4367331415217634,0.9850915538476028,0.9850915538476028,critical,0-24h,0.9683807484601702,0.9683807484601702,0.0303876763677711,0.0012315751720586,0.0,768.8368055555555,109.95287037037038,109.95287037037038,38.0,17.73164796925685,18.0,1.0,18.0,2.6203988491305803,2.0,long_time_since_last_fault_and_high_risk,78.352,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Control unit: Incorrect parameterisation,62.0,14.283333333333331,True,train,holdout,train,0-24h,100.0,urgent,True,True,78.352,urgent,109.58882136145711,100.0,urgent,109.58882136145711,100.0,urgent
manufacturer 2,19,2018-12-28 00:00:00,2018-12-28 06:00:00,0.4976673563670712,0.9634824694731522,0.9634824694731522,critical,0-24h,0.9367893711300294,0.9367893711300294,0.0611026940448749,0.0021079348250957,0.0,9999.0,856.0,856.0,38.0,17.34268445051674,18.0,1.0,18.0,2.986004138202427,2.0,long_time_since_last_fault_and_high_risk,78.3287,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Leakage,29.0,3.0166666666666666,True,train,train,train,0-24h,100.0,urgent,True,True,78.3287,urgent,97.97536153947064,97.97536153947064,urgent,97.97536153947064,97.97536153947064,urgent
manufacturer 1,31,2020-01-12 18:00:00,2020-01-13 00:00:00,0.4779234759576516,0.9695434703984344,0.9695434703984344,critical,0-24h,0.978968862475894,0.978968862475894,0.0196293062519003,0.0014018312722059,0.0,9999.0,9999.0,9999.0,38.0,17.451782467171817,18.0,1.0,18.0,2.8675408557459097,2.0,long_time_since_last_fault_and_high_risk,78.3193,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,"Heat exchanger: Leakage, external",45.0,15.8,True,holdout,validation,holdout,0-24h,100.0,urgent,True,True,78.3193,urgent,99.34091663853688,99.34091663853688,urgent,99.34091663853688,99.34091663853688,urgent
manufacturer 2,39,2019-10-03 00:00:00,2019-10-03 06:00:00,0.4561307690452109,0.9766498729785904,0.9766498729785904,critical,0-24h,0.9171245179016349,0.9171245179016349,0.0798565510832271,0.0030189310151381,0.0,9999.0,9999.0,9999.0,38.0,17.579697713614628,18.0,1.0,18.0,2.736784614271265,2.0,long_time_since_last_fault_and_high_risk,78.3165,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Leakage,27.0,6.283333333333333,True,train,train,train,0-24h,100.0,urgent,True,True,78.3165,urgent,104.73053215655122,100.0,urgent,104.73053215655122,100.0,urgent
manufacturer 1,8,2018-04-26 18:00:00,2018-04-27 00:00:00,0.4799000489282666,0.9675572590361268,0.9675572590361268,critical,0-24h,0.9904233981261502,0.9904233981261502,0.006142587247577,0.0034340146262728,0.0,9999.0,323.75,323.75,38.0,17.416030662650282,18.0,1.0,18.0,2.8794002935696,2.0,long_time_since_last_fault_and_high_risk,78.2954,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Temperature monitor/controller defective,44.0,8.25,True,train,train,train,0-24h,100.0,urgent,True,True,78.2954,urgent,98.0257712971043,98.0257712971043,urgent,98.0257712971043,98.0257712971043,urgent
manufacturer 1,4,2016-11-16 12:00:00,2016-11-16 18:00:00,0.4226805728622565,0.98424284851735,0.98424284851735,critical,0-24h,0.9056655156603808,0.9056655156603808,0.0911408276521982,0.0031936566874209,1.0,608.7125,107.5,107.5,38.0,17.7163712733123,18.0,1.0,18.0,2.5360834371735392,2.0,long_time_since_last_fault_and_high_risk,78.2525,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Motorised control valve (primary side): Actuator defective,11.0,45.21666666666667,True,train,train,train,1-3d,66.0,high,True,True,78.2525,urgent,97.79857610156672,97.79857610156672,urgent,97.79857610156672,97.79857610156672,urgent
manufacturer 2,52,2019-02-19 18:00:00,2019-02-20 00:00:00,0.4461425827236508,0.976384222469487,0.976384222469487,critical,0-24h,0.954625494879049,0.954625494879049,0.0440363169674211,0.0013381881535297,0.0,9999.0,706.75,706.75,38.0,17.574916004450767,18.0,1.0,18.0,2.676855496341905,2.0,long_time_since_last_fault_and_high_risk,78.2518,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Low pre-charge at the expansion vessel,28.0,9.266666666666667,True,train,train,train,0-24h,100.0,urgent,True,True,78.2518,urgent,105.55291176531007,100.0,urgent,105.55291176531007,100.0,urgent
manufacturer 2,26,2019-11-15 00:00:00,2019-11-15 06:00:00,0.416559440213685,0.9859744344303708,0.9859744344303708,critical,0-24h,0.9611289805636664,0.9611289805636664,0.0378602355667461,0.0010107838695874,0.0,9999.0,9999.0,9999.0,38.0,17.747539819746674,18.0,1.0,18.0,2.49935664128211,2.0,long_time_since_last_fault_and_high_risk,78.2469,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Incorrect setting of the differential pressure regulator,22.0,3.0,True,train,train,holdout,0-24h,100.0,urgent,True,True,78.2469,urgent,106.67286410901553,100.0,urgent,106.67286410901553,100.0,urgent
manufacturer 1,8,2018-04-27 00:00:00,2018-04-27 06:00:00,0.4726895968629738,0.9666263965059048,0.9666263965059048,critical,0-24h,0.9779239445103348,0.9779239445103348,0.0174304520814425,0.0046456034082227,0.0,9999.0,324.0,324.0,38.0,17.399275137106287,18.0,1.0,18.0,2.836137581177842,2.0,long_time_since_last_fault_and_high_risk,78.2354,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Temperature monitor/controller defective,44.0,2.25,True,train,train,train,0-24h,100.0,urgent,True,True,78.2354,urgent,92.93585982810966,92.93585982810966,urgent,92.93585982810966,92.93585982810966,urgent
manufacturer 2,21,2018-12-03 06:00:00,2018-12-03 12:00:00,0.482678860244895,0.961425280716172,0.961425280716172,critical,0-24h,0.9725407078836208,0.9725407078836208,0.0268452461465244,0.0006140459698549,0.0,9999.0,9999.0,9999.0,38.0,17.305655052891094,18.0,1.0,18.0,2.8960731614693698,2.0,long_time_since_last_fault_and_high_risk,78.2017,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Control unit: Incorrect parameterisation,30.0,2.4166666666666665,True,train,train,validation,0-24h,100.0,urgent,True,True,78.2017,urgent,97.1357299930159,97.1357299930159,urgent,97.1357299930159,97.1357299930159,urgent
manufacturer 2,20,2017-01-11 00:00:00,2017-01-11 06:00:00,0.4745000089371444,0.9634159209925124,0.9634159209925124,critical,0-24h,0.9612380108158506,0.9612380108158506,0.037405807576033,0.0013561816081161,0.0,9999.0,9999.0,9999.0,38.0,17.341486577865222,18.0,1.0,18.0,2.8470000536228666,2.0,long_time_since_last_fault_and_high_risk,78.1885,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Failure of the domestic hot water storage charging pump,36.0,3.0,True,train,train,train,0-24h,100.0,urgent,True,True,78.1885,urgent,97.156355746388,97.156355746388,urgent,97.156355746388,97.156355746388,urgent
manufacturer 2,26,2019-11-14 18:00:00,2019-11-15 00:00:00,0.4115354626073675,0.9840312470240596,0.9840312470240596,critical,0-24h,0.9625026103014106,0.9625026103014106,0.0363363188015867,0.0011610708970026,0.0,9999.0,9999.0,9999.0,38.0,17.712562446433072,18.0,1.0,18.0,2.469212775644205,2.0,long_time_since_last_fault_and_high_risk,78.1818,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Incorrect setting of the differential pressure regulator,22.0,9.0,True,train,train,holdout,0-24h,100.0,urgent,True,True,78.1818,urgent,106.6059539278428,100.0,urgent,106.6059539278428,100.0,urgent
manufacturer 2,4,2016-07-31 18:00:00,2016-08-01 00:00:00,0.4080901461901409,0.9842680559687302,0.9842680559687302,critical,0-24h,0.9311646803821848,0.9311646803821848,0.067692080419126,0.0011432391986893,0.0,9999.0,9999.0,9999.0,38.0,17.716825007437144,18.0,1.0,18.0,2.448540877140845,2.0,long_time_since_last_fault_and_high_risk,78.1654,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Air in the piping system,41.0,10.566666666666666,True,train,train,train,0-24h,100.0,urgent,True,True,78.1654,urgent,104.93046106815447,100.0,urgent,104.93046106815447,100.0,urgent
manufacturer 1,28,2020-01-12 12:00:00,2020-01-12 18:00:00,0.3879281174403984,0.9908297860684449,0.9908297860684449,critical,0-24h,0.9373679299471132,0.9373679299471132,0.0554865841578214,0.0071454858950652,0.0,9999.0,96.61784722222222,96.61784722222222,38.0,17.834936149232007,18.0,1.0,18.0,2.3275687046423905,2.0,long_time_since_last_fault_and_high_risk,78.1625,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Failure of the heating circuit pump,47.0,16.916666666666668,True,holdout,train,holdout,0-24h,100.0,urgent,True,True,78.1625,urgent,81.0163563289118,81.0163563289118,high,81.0163563289118,81.0163563289118,high
manufacturer 1,30,2020-03-16 00:00:00,2020-03-16 06:00:00,0.5614422811836075,0.932960367820018,0.932960367820018,critical,0-24h,0.8500092759395986,0.8500092759395986,0.1119954444973795,0.037995279563022,0.0,9999.0,69.94394675925926,69.94394675925926,38.0,16.793286620760323,18.0,1.0,18.0,3.368653687101645,2.0,long_time_since_last_fault_and_high_risk,78.1619,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Leakage,10.0,9.066666666666666,True,holdout,train,validation,0-24h,100.0,urgent,True,True,78.1619,urgent,37.136211495487224,37.136211495487224,medium,37.136211495487224,37.136211495487224,medium
manufacturer 1,28,2020-01-12 06:00:00,2020-01-12 12:00:00,0.3877437510518062,0.9908026027870588,0.9908026027870588,critical,0-24h,0.9637282488644444,0.9637282488644444,0.0307811874026724,0.0054905637328829,0.0,9999.0,96.36784722222222,96.36784722222222,38.0,17.83444685016706,18.0,1.0,18.0,2.326462506310837,2.0,long_time_since_last_fault_and_high_risk,78.1609,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Failure of the heating circuit pump,47.0,22.916666666666668,True,holdout,train,holdout,0-24h,100.0,urgent,True,True,78.1609,urgent,89.57000115946006,89.57000115946006,urgent,89.57000115946006,89.57000115946006,urgent
manufacturer 2,4,2016-07-31 06:00:00,2016-07-31 12:00:00,0.4130312752703123,0.9823069896793758,0.9823069896793758,critical,0-24h,0.9493717973691348,0.9493717973691348,0.0496107172472308,0.0010174853836341,0.0,9999.0,9999.0,9999.0,38.0,17.681525814228763,18.0,1.0,18.0,2.478187651621874,2.0,long_time_since_last_fault_and_high_risk,78.1597,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Air in the piping system,41.0,22.566666666666663,True,train,train,train,0-24h,100.0,urgent,True,True,78.1597,urgent,106.6059539278428,100.0,urgent,106.6059539278428,100.0,urgent
manufacturer 1,20,2017-06-06 18:00:00,2017-06-07 00:00:00,0.4363914754127971,0.9745066211212388,0.9745066211212388,critical,0-24h,0.9683826229159018,0.9683826229159018,0.0278998640241616,0.0037175130599365,0.0,9999.0,301.75,301.75,38.0,17.5411191801823,18.0,1.0,18.0,2.6183488524767826,2.0,long_time_since_last_fault_and_high_risk,78.1595,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,unknown,34.0,7.566666666666666,True,train,train,train,0-24h,100.0,urgent,True,True,78.1595,urgent,108.90436585674601,100.0,urgent,108.90436585674601,100.0,urgent
manufacturer 1,30,2020-03-16 06:00:00,2020-03-16 12:00:00,0.5692197674900678,0.9301226599404078,0.9301226599404078,critical,0-24h,0.865719736859974,0.865719736859974,0.0897245802713733,0.0445556828686524,0.0,9999.0,70.19394675925926,70.19394675925926,38.0,16.74220787892734,18.0,1.0,18.0,3.4153186049404063,2.0,long_time_since_last_fault_and_high_risk,78.1575,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Leakage,10.0,3.066666666666667,True,holdout,train,validation,0-24h,100.0,urgent,True,True,78.1575,urgent,41.435524769753215,41.435524769753215,medium,41.435524769753215,41.435524769753215,medium
manufacturer 2,43,2020-01-10 06:00:00,2020-01-10 12:00:00,0.4110633867606596,0.9822224843627688,0.9822224843627688,critical,0-24h,0.9691462051423516,0.9691462051423516,0.0296966632720428,0.0011571315856053,0.0,9999.0,41.40613425925926,41.40613425925926,38.0,17.68000471852984,18.0,1.0,18.0,2.4663803205639576,2.0,long_time_since_last_fault_and_high_risk,78.1464,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Strainer (secondary side): Poor flow rate,12.0,0.5833333333333334,True,validation,holdout,validation,0-24h,100.0,urgent,True,True,78.1464,urgent,106.6059539278428,100.0,urgent,106.6059539278428,100.0,urgent
manufacturer 2,39,2019-10-02 18:00:00,2019-10-03 00:00:00,0.4400320625169215,0.972352974227293,0.972352974227293,critical,0-24h,0.9390391627371258,0.9390391627371258,0.0580892248586064,0.0028716124042676,0.0,9999.0,9999.0,9999.0,38.0,17.502353536091274,18.0,1.0,18.0,2.6401923751015293,2.0,long_time_since_last_fault_and_high_risk,78.1425,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Leakage,27.0,12.283333333333331,True,train,train,train,0-24h,100.0,urgent,True,True,78.1425,urgent,108.29361350219035,100.0,urgent,108.29361350219035,100.0,urgent
manufacturer 2,52,2019-02-19 06:00:00,2019-02-19 12:00:00,0.4592412315576401,0.9655831899159898,0.9655831899159898,critical,0-24h,0.9716203954716112,0.9716203954716112,0.0270856644129693,0.0012939401154193,0.0,9999.0,706.25,706.25,38.0,17.380497418487817,18.0,1.0,18.0,2.75544738934584,2.0,long_time_since_last_fault_and_high_risk,78.1359,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Low pre-charge at the expansion vessel,28.0,21.266666666666666,True,train,train,train,0-24h,100.0,urgent,True,True,78.1359,urgent,96.39873625449957,96.39873625449957,urgent,96.39873625449957,96.39873625449957,urgent
manufacturer 1,24,2016-01-11 18:00:00,2016-01-12 00:00:00,0.3878263955436857,0.9891278385024448,0.9891278385024448,critical,0-24h,0.9659917967017596,0.9659917967017596,0.0309136880304928,0.0030945152677475,0.0,9999.0,34.75,34.75,38.0,17.804301093044007,18.0,1.0,18.0,2.326958373262114,2.0,long_time_since_last_fault_and_high_risk,78.1313,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Failure of the heating circuit pump,13.0,12.65,True,train,validation,train,0-24h,100.0,urgent,True,True,78.1313,urgent,93.1158217676072,93.1158217676072,urgent,93.1158217676072,93.1158217676072,urgent
manufacturer 1,24,2016-01-11 12:00:00,2016-01-11 18:00:00,0.3871798727604696,0.98827202796747,0.98827202796747,critical,0-24h,0.9560223302446248,0.9560223302446248,0.0412363286985236,0.0027413410568514,0.0,9999.0,34.5,34.5,38.0,17.78889650341446,18.0,1.0,18.0,2.3230792365628177,2.0,long_time_since_last_fault_and_high_risk,78.112,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Failure of the heating circuit pump,13.0,18.65,True,train,validation,train,0-24h,100.0,urgent,True,True,78.112,urgent,89.78440995670644,89.78440995670644,urgent,89.78440995670644,89.78440995670644,urgent
manufacturer 2,43,2020-01-09 18:00:00,2020-01-10 00:00:00,0.436039126636593,0.97142189366549,0.97142189366549,critical,0-24h,0.9652401418140136,0.9652401418140136,0.0235445728643622,0.0112152853216243,0.0,9999.0,40.90613425925926,40.90613425925926,38.0,17.48559408597882,18.0,1.0,18.0,2.616234759819558,2.0,long_time_since_last_fault_and_high_risk,78.1018,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Strainer (secondary side): Poor flow rate,12.0,12.583333333333334,True,validation,holdout,validation,0-24h,100.0,urgent,True,True,78.1018,urgent,82.93113884800778,82.93113884800778,high,82.93113884800778,82.93113884800778,high
manufacturer 1,24,2016-01-12 00:00:00,2016-01-12 06:00:00,0.3886577764556552,0.9868190378613366,0.9868190378613366,critical,0-24h,0.9750449346256717,0.9750449346256717,0.0227647380554033,0.0021903273189251,0.0,9999.0,35.0,35.0,38.0,17.762742681504058,18.0,1.0,18.0,2.3319466587339317,2.0,long_time_since_last_fault_and_high_risk,78.0947,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Failure of the heating circuit pump,13.0,6.65,True,train,validation,train,0-24h,100.0,urgent,True,True,78.0947,urgent,92.33606875102159,92.33606875102159,urgent,92.33606875102159,92.33606875102159,urgent
manufacturer 2,4,2016-08-01 00:00:00,2016-08-01 06:00:00,0.4103839153111628,0.9794335936283132,0.9794335936283132,critical,0-24h,0.9449338509067362,0.9449338509067362,0.053720458436501,0.0013456906567627,0.0,9999.0,9999.0,9999.0,38.0,17.629804685309637,18.0,1.0,18.0,2.462303491866977,2.0,long_time_since_last_fault_and_high_risk,78.0921,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Air in the piping system,41.0,4.566666666666666,True,train,train,train,0-24h,100.0,urgent,True,True,78.0921,urgent,106.6059539278428,100.0,urgent,106.6059539278428,100.0,urgent
manufacturer 1,28,2020-01-12 18:00:00,2020-01-13 00:00:00,0.3826340149425679,0.98859530107817,0.98859530107817,critical,0-24h,0.9441023312397272,0.9441023312397272,0.0522537058275947,0.0036439629326778,0.0,9999.0,96.86784722222222,96.86784722222222,38.0,17.79471541940706,18.0,1.0,18.0,2.295804089655407,2.0,long_time_since_last_fault_and_high_risk,78.0905,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Failure of the heating circuit pump,47.0,10.916666666666666,True,holdout,train,holdout,0-24h,100.0,urgent,True,True,78.0905,urgent,90.24595621935477,90.24595621935477,urgent,90.24595621935477,90.24595621935477,urgent
