manufacturer,substation_id,window_start,window_end,source_file,configuration_type,anomaly_score,risk_score,risk_probability,risk_level_calibrated,predicted_lead_time_bucket,predicted_lead_time_confidence,leadtime_prob_0-24h,leadtime_prob_1-3d,leadtime_prob_3-7d,priority_score,priority_level,team_lgbm_priority_score,team_lgbm_priority_level,label,estimated_lead_time_hours,split_time_based,true_bucket,target_score
manufacturer 1,11,2018-11-21 00:00:00,2018-11-21 06:00:00,substation_11.csv,SH + DHW,0.3824843816448197,0.433753855282439,0.433753855282439,medium,0-24h,0.6976561490248151,0.6976561490248151,0.2914186772269067,0.0109251737482781,39.5025,medium,18.49729875423973,medium,pre_fault,50.5,train,1-3d,66.0
manufacturer 1,11,2018-11-21 06:00:00,2018-11-21 12:00:00,substation_11.csv,SH + DHW,0.3846435005335257,0.852369772099317,0.852369772099317,high,0-24h,0.7966003207733368,0.7966003207733368,0.1972053150075959,0.0061943642190672,60.0505,high,51.203269086475046,high,pre_fault,44.5,train,1-3d,66.0
manufacturer 1,11,2018-11-21 12:00:00,2018-11-21 18:00:00,substation_11.csv,SH + DHW,0.385229198079433,0.8097512468714947,0.8097512468714947,high,1-3d,0.6350023054338112,0.3474718567322147,0.6350023054338112,0.0175258378339742,52.8869,high,7.485338028383528,low,pre_fault,38.5,train,1-3d,66.0
manufacturer 1,11,2018-11-21 18:00:00,2018-11-22 00:00:00,substation_11.csv,SH + DHW,0.378807963248928,0.7155178802732627,0.7155178802732627,high,0-24h,0.5736009262417971,0.5736009262417971,0.4212099538312496,0.0051891199269532,53.9522,high,31.227602770193737,medium,pre_fault,32.5,train,1-3d,66.0
manufacturer 1,11,2018-11-22 00:00:00,2018-11-22 06:00:00,substation_11.csv,SH + DHW,0.3815216621955773,0.7184293098407427,0.7184293098407427,high,0-24h,0.4930688978752656,0.4930688978752656,0.4827498043720433,0.0241812977526908,54.0209,high,8.309345382929266,low,pre_fault,26.5,train,1-3d,66.0
manufacturer 1,11,2018-11-22 06:00:00,2018-11-22 12:00:00,substation_11.csv,SH + DHW,0.3788925260244588,0.8071630370454237,0.8071630370454237,high,0-24h,0.8326979607169146,0.8326979607169146,0.1601294893847046,0.0071725498983808,62.8023,high,25.43168679897361,medium,pre_fault,20.5,train,0-24h,100.0
manufacturer 1,11,2018-11-22 12:00:00,2018-11-22 18:00:00,substation_11.csv,SH + DHW,0.3782352764007549,0.7732394645800545,0.7732394645800545,high,1-3d,0.6039239162423385,0.3903695721592553,0.6039239162423385,0.0057065115984063,52.1877,high,18.11547006775953,medium,pre_fault,14.5,train,0-24h,100.0
manufacturer 1,11,2018-11-22 18:00:00,2018-11-23 00:00:00,substation_11.csv,SH + DHW,0.3774936582839506,0.6782373560926088,0.6782373560926088,high,1-3d,0.5108435404802801,0.4818399126406723,0.5108435404802801,0.0073165468790477,48.4732,high,14.675223848776392,low,pre_fault,8.5,train,0-24h,100.0
manufacturer 1,11,2018-11-23 00:00:00,2018-11-23 06:00:00,substation_11.csv,SH + DHW,0.3848332174690724,0.756438221063655,0.756438221063655,high,1-3d,0.7315038208542042,0.2523296958094683,0.7315038208542042,0.0161664833363275,51.9249,high,10.865291452858157,low,pre_fault,2.5,train,0-24h,100.0
manufacturer 1,11,2019-01-11 12:00:00,2019-01-11 18:00:00,substation_11.csv,SH + DHW,0.3724615855546652,0.9653348710337912,0.9653348710337912,critical,1-3d,0.9404497290599032,0.0566961946214899,0.9404497290599032,0.0028540763186068,67.6108,high,39.789398651943564,medium,pre_fault,65.96666666666667,train,1-3d,66.0
manufacturer 1,11,2019-01-11 18:00:00,2019-01-12 00:00:00,substation_11.csv,SH + DHW,0.4938111147899862,0.9789468524543704,0.9789468524543704,critical,1-3d,0.9311701598022218,0.066409243644973,0.9311701598022218,0.0024205965528051,68.5839,high,59.113535174837914,high,pre_fault,59.96666666666667,train,1-3d,66.0
manufacturer 1,11,2019-01-12 06:00:00,2019-01-12 12:00:00,substation_11.csv,SH + DHW,0.4250022909033811,0.971655654619143,0.971655654619143,critical,1-3d,0.9818805370116448,0.017419955253165,0.9818805370116448,0.0006995077351901,68.0398,high,69.66636918593002,high,pre_fault,47.96666666666667,train,1-3d,66.0
manufacturer 1,11,2019-01-12 12:00:00,2019-01-12 18:00:00,substation_11.csv,SH + DHW,0.3859667446011599,0.9624432504339564,0.9624432504339564,critical,1-3d,0.9472943835020944,0.0510797921653444,0.9472943835020944,0.0016258243325611,67.6398,high,45.41532911160664,medium,pre_fault,41.96666666666667,train,1-3d,66.0
manufacturer 1,11,2019-01-12 18:00:00,2019-01-13 00:00:00,substation_11.csv,SH + DHW,0.3896903720337636,0.9767768005229396,0.9767768005229396,critical,1-3d,0.9756073565618728,0.0238121639401469,0.9756073565618728,0.0005804794979801,67.9201,high,57.493501202775505,high,pre_fault,35.96666666666667,train,1-3d,66.0
manufacturer 1,11,2019-01-13 00:00:00,2019-01-13 06:00:00,substation_11.csv,SH + DHW,0.3957236231047411,0.979704246460457,0.979704246460457,critical,1-3d,0.9306169782942134,0.0670217552125136,0.9306169782942134,0.002361266493273,68.009,high,52.41321806839063,high,pre_fault,29.966666666666665,train,1-3d,66.0
manufacturer 1,11,2019-01-13 06:00:00,2019-01-13 12:00:00,substation_11.csv,SH + DHW,0.3906522406685078,0.9725826344381594,0.9725826344381594,critical,0-24h,0.9642058215872144,0.9642058215872144,0.0336097611627473,0.0021844172500383,75.8504,urgent,91.29827897494755,urgent,pre_fault,23.966666666666665,train,0-24h,100.0
manufacturer 1,11,2019-01-13 12:00:00,2019-01-13 18:00:00,substation_11.csv,SH + DHW,0.3886666467627004,0.9671324123954296,0.9671324123954296,critical,0-24h,0.9669650525282344,0.9669650525282344,0.031663095468777,0.0013718520029885,75.7404,urgent,90.47181570176781,urgent,pre_fault,17.966666666666665,train,0-24h,100.0
manufacturer 1,11,2019-01-13 18:00:00,2019-01-14 00:00:00,substation_11.csv,SH + DHW,0.394276618841828,0.9564948674930016,0.9564948674930016,critical,0-24h,0.947857193262575,0.947857193262575,0.0491169399490633,0.0030258667883617,75.5826,urgent,91.17487974640312,urgent,pre_fault,11.966666666666669,train,0-24h,100.0
manufacturer 1,11,2019-01-14 00:00:00,2019-01-14 06:00:00,substation_11.csv,SH + DHW,0.4126152861066719,0.9610711977634456,0.9610711977634456,critical,0-24h,0.9524456176568624,0.9524456176568624,0.0394220699405767,0.0081323124025607,75.775,urgent,91.93819565969581,urgent,pre_fault,5.966666666666667,train,0-24h,100.0
manufacturer 1,12,2015-06-24 12:00:00,2015-06-24 18:00:00,substation_12.csv,SH + DHW,0.4420174533881215,0.0207093777518111,0.0207093777518111,low,1-3d,0.5896925034468496,0.3928626474689721,0.5896925034468496,0.0174448490841781,13.0249,low,6.693025443085103,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-24 18:00:00,2015-06-25 00:00:00,substation_12.csv,SH + DHW,0.4055426560145425,0.0101727050853833,0.0101727050853833,low,1-3d,0.7626623316245329,0.2120298684052236,0.7626623316245329,0.0253077999702435,14.6164,low,3.4404704983689194,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-25 00:00:00,2015-06-25 06:00:00,substation_12.csv,SH + DHW,0.4059376963173777,0.013694354273734,0.013694354273734,low,1-3d,0.9015910211029092,0.0862130142784146,0.9015910211029092,0.012195964618676,16.6821,low,2.3642618123876646,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-25 06:00:00,2015-06-25 12:00:00,substation_12.csv,SH + DHW,0.3929830302516761,0.0281618494907523,0.0281618494907523,low,1-3d,0.7395555973322724,0.2515143023347853,0.7395555973322724,0.0089301003329422,14.8648,low,4.909103206312449,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-25 12:00:00,2015-06-25 18:00:00,substation_12.csv,SH + DHW,0.3926068040010809,0.027323211715272,0.027323211715272,low,1-3d,0.8457546917297905,0.1379656904968201,0.8457546917297905,0.0162796177733894,16.8475,low,1.6704088522476432,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-25 18:00:00,2015-06-26 00:00:00,substation_12.csv,SH + DHW,0.3913645297739825,0.0126442478561093,0.0126442478561093,low,1-3d,0.6254813255130262,0.3514330927499298,0.6254813255130262,0.023085581737044,14.5758,low,0.6430894001485743,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-26 00:00:00,2015-06-26 06:00:00,substation_12.csv,SH + DHW,0.3974135377551072,0.0137284749679767,0.0137284749679767,low,1-3d,0.9674706332371013,0.0274203372041363,0.9674706332371013,0.0051090295587623,16.6316,low,8.03596035416648,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-26 06:00:00,2015-06-26 12:00:00,substation_12.csv,SH + DHW,0.395994464672635,0.0281441519314194,0.0281441519314194,low,1-3d,0.91338644039618,0.0842178164095133,0.91338644039618,0.0023957431943067,16.8826,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-26 12:00:00,2015-06-26 18:00:00,substation_12.csv,SH + DHW,0.3945010323961573,0.0105469069293544,0.0105469069293544,low,1-3d,0.912488425676538,0.0823848764673516,0.912488425676538,0.0051266978561105,16.5569,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-26 18:00:00,2015-06-27 00:00:00,substation_12.csv,SH + DHW,0.3958327269615323,0.0097254305116807,0.0097254305116807,low,1-3d,0.9573223604203986,0.0374787139976741,0.9573223604203986,0.0051989255819271,16.5501,low,4.212857317899979,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-27 00:00:00,2015-06-27 06:00:00,substation_12.csv,SH + DHW,0.4002856479429473,0.0134988957012202,0.0134988957012202,low,1-3d,0.9214601355048848,0.0751542250037547,0.9214601355048848,0.0033856394913603,16.6447,low,5.090122648442353,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-27 06:00:00,2015-06-27 12:00:00,substation_12.csv,SH + DHW,0.398489918038068,0.019764626709647,0.019764626709647,low,1-3d,0.8862294474571093,0.111537483498081,0.8862294474571093,0.0022330690448097,16.7467,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-27 12:00:00,2015-06-27 18:00:00,substation_12.csv,SH + DHW,0.3998284800735133,0.0111066820472921,0.0111066820472921,low,1-3d,0.9349324843054554,0.0621895797442322,0.9349324843054554,0.0028779359503123,16.5989,low,2.0879600159265967,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-27 18:00:00,2015-06-28 00:00:00,substation_12.csv,SH + DHW,0.3992358968535174,0.0105469069293544,0.0105469069293544,low,1-3d,0.9532201669753544,0.0409832969904097,0.9532201669753544,0.0057965360342358,16.5853,low,5.354103864708527,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-28 00:00:00,2015-06-28 06:00:00,substation_12.csv,SH + DHW,0.3984188155037036,0.0126014747429283,0.0126014747429283,low,1-3d,0.9233592801528634,0.0712390075562968,0.9233592801528634,0.0054017122908397,16.6173,low,2.7940858185019946,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-28 06:00:00,2015-06-28 12:00:00,substation_12.csv,SH + DHW,0.3925362729307991,0.0294141890764343,0.0294141890764343,low,1-3d,0.7929280813373459,0.2033858709894948,0.7929280813373459,0.0036860476731593,14.8847,low,2.4117060185758032,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-28 12:00:00,2015-06-28 18:00:00,substation_12.csv,SH + DHW,0.3999163162442523,0.0100796428785455,0.0100796428785455,low,1-3d,0.8373172923663139,0.1544740972921276,0.8373172923663139,0.0082086103415583,16.5809,low,6.480891279260663,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-28 18:00:00,2015-06-29 00:00:00,substation_12.csv,SH + DHW,0.3999165669136317,0.0084585605077157,0.0084585605077157,low,1-3d,0.9253286870020055,0.068209219884791,0.9253286870020055,0.0064620931132034,16.5518,low,3.9690932127392666,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-29 00:00:00,2015-06-29 06:00:00,substation_12.csv,SH + DHW,0.4057701555358057,0.0119922452167479,0.0119922452167479,low,1-3d,0.793357507963496,0.1965601129510472,0.793357507963496,0.0100823790854566,14.6505,low,7.3152020734547785,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-29 06:00:00,2015-06-29 12:00:00,substation_12.csv,SH + DHW,0.401325093731007,0.0445995520444722,0.0445995520444722,low,1-3d,0.6573277376917309,0.3356127075525833,0.6573277376917309,0.0070595547556857,15.2107,low,6.801383178495804,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-29 12:00:00,2015-06-29 18:00:00,substation_12.csv,SH + DHW,0.40392975002346,0.0119975363971518,0.0119975363971518,low,1-3d,0.6126271312508916,0.3742836249822345,0.6126271312508916,0.0130892437668736,14.6395,low,7.81112248860276,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-29 18:00:00,2015-06-30 00:00:00,substation_12.csv,SH + DHW,0.4055598399513132,0.0093710902754791,0.0093710902754791,low,1-3d,0.8762530925633564,0.112323865447351,0.8762530925633564,0.0114230419892926,16.602,low,5.136342325758872,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-30 00:00:00,2015-06-30 06:00:00,substation_12.csv,SH + DHW,0.4015746413200612,0.0184388495301424,0.0184388495301424,low,1-3d,0.9133058617590256,0.0750544974769977,0.9133058617590256,0.0116396407639766,16.7413,low,0.17946244355231217,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-30 06:00:00,2015-06-30 12:00:00,substation_12.csv,SH + DHW,0.3976408377137735,0.0226352774166569,0.0226352774166569,low,1-3d,0.6701496505443406,0.3187207506777915,0.6701496505443406,0.0111295987778679,14.7933,low,4.200732488085876,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-30 12:00:00,2015-06-30 18:00:00,substation_12.csv,SH + DHW,0.3987609074404615,0.0090103438725244,0.0090103438725244,low,1-3d,0.5487903207527799,0.4370306867771492,0.5487903207527799,0.0141789924700709,12.5548,low,8.482515296867023,low,normal,,train,normal,0.0
manufacturer 1,12,2015-06-30 18:00:00,2015-07-01 00:00:00,substation_12.csv,SH + DHW,0.4031923902093976,0.0090394182458376,0.0090394182458376,low,1-3d,0.7427191038423842,0.2447614439087555,0.7427191038423842,0.0125194522488604,14.5819,low,10.32439416580809,low,normal,,train,normal,0.0
manufacturer 1,12,2015-07-01 00:00:00,2015-07-01 06:00:00,substation_12.csv,SH + DHW,0.4050556718596085,0.0128673560992701,0.0128673560992701,low,1-3d,0.8901734358454844,0.0993365896079966,0.8901734358454844,0.010489974546519,16.6619,low,1.8400564509521686,low,normal,,train,normal,0.0
manufacturer 1,12,2015-07-01 06:00:00,2015-07-01 12:00:00,substation_12.csv,SH + DHW,0.3964943069525286,0.0246073131819601,0.0246073131819601,low,1-3d,0.7533641675538434,0.2414464294872525,0.7533641675538434,0.005189402958904,14.8219,low,6.5297280215764575,low,normal,,train,normal,0.0
manufacturer 1,12,2015-11-29 12:00:00,2015-11-29 18:00:00,substation_12.csv,SH + DHW,0.5266027443026344,0.360491969347578,0.360491969347578,medium,0-24h,0.6742319841644046,0.6742319841644046,0.3192956203069079,0.0064723955286875,39.0485,medium,34.40436365119856,medium,pre_fault,40.93333333333333,train,1-3d,66.0
manufacturer 1,12,2015-11-29 18:00:00,2015-11-30 00:00:00,substation_12.csv,SH + DHW,0.3861728451321169,0.2854516428422362,0.2854516428422362,medium,1-3d,0.7888890062935344,0.2043011689417312,0.7888890062935344,0.0068098247647343,30.4552,low,25.181264138865334,medium,pre_fault,34.93333333333333,train,1-3d,66.0
manufacturer 1,12,2015-11-30 00:00:00,2015-11-30 06:00:00,substation_12.csv,SH + DHW,0.3849949776854802,0.2983137002143672,0.2983137002143672,medium,1-3d,0.8762007221860368,0.1174436082371253,0.8762007221860368,0.0063556695768377,32.6796,low,27.27904567240538,medium,pre_fault,28.933333333333334,train,1-3d,66.0
manufacturer 1,12,2015-11-30 06:00:00,2015-11-30 12:00:00,substation_12.csv,SH + DHW,0.3840165234599139,0.2355739317373449,0.2355739317373449,medium,1-3d,0.5190369430282941,0.4715863268620365,0.5190369430282941,0.0093767301096694,27.5444,low,19.8928376038295,medium,pre_fault,22.933333333333334,train,0-24h,100.0
manufacturer 1,12,2015-11-30 12:00:00,2015-11-30 18:00:00,substation_12.csv,SH + DHW,0.5328634654580575,0.2747227160570306,0.2747227160570306,medium,0-24h,0.6951514017457242,0.6951514017457242,0.2989736150416098,0.005874983212666,37.5422,medium,38.18691236482158,medium,pre_fault,16.933333333333334,train,0-24h,100.0
manufacturer 1,13,2016-07-18 00:00:00,2016-07-18 06:00:00,substation_13.csv,SH + DHW,0.5701248461850372,0.9827800052927051,0.9827800052927051,critical,1-3d,0.9250840830350504,0.0733577241038849,0.9250840830350504,0.0015581928610647,71.1108,urgent,56.76184427841213,high,pre_fault,57.28333333333333,train,1-3d,66.0
manufacturer 1,13,2016-07-18 06:00:00,2016-07-18 12:00:00,substation_13.csv,SH + DHW,0.6013913408335618,0.9846421075716943,0.9846421075716943,critical,1-3d,0.9811143379474808,0.018465369755363,0.9811143379474808,0.000420292297156,71.3319,urgent,63.36303668196838,high,pre_fault,51.28333333333333,train,1-3d,66.0
manufacturer 1,13,2016-07-18 12:00:00,2016-07-18 18:00:00,substation_13.csv,SH + DHW,0.5123142322335855,0.9850890163229435,0.9850890163229435,critical,1-3d,0.9398430919560538,0.0594585408675574,0.9398430919560538,0.0006983671763888,70.8055,urgent,57.10242083599702,high,pre_fault,45.28333333333333,train,1-3d,66.0
manufacturer 1,13,2016-07-18 18:00:00,2016-07-19 00:00:00,substation_13.csv,SH + DHW,0.5217449941097377,0.9812321384983412,0.9812321384983412,critical,1-3d,0.9540686630177384,0.0449870313728354,0.9540686630177384,0.0009443056094262,70.7926,urgent,61.35476804682737,high,pre_fault,39.28333333333333,train,1-3d,66.0
manufacturer 1,13,2016-07-19 00:00:00,2016-07-19 06:00:00,substation_13.csv,SH + DHW,0.5381655183347909,0.983617719190855,0.983617719190855,critical,1-3d,0.9398911115376444,0.0576917669963141,0.9398911115376444,0.0024171214660415,70.9341,urgent,57.80186295130758,high,pre_fault,33.28333333333333,train,1-3d,66.0
manufacturer 1,13,2016-07-19 06:00:00,2016-07-19 12:00:00,substation_13.csv,SH + DHW,0.587227360447117,0.9834648703934212,0.9834648703934212,critical,1-3d,0.9031706774448566,0.0951174397497274,0.9031706774448566,0.001711882805416,71.2257,urgent,52.92618754048133,high,pre_fault,27.28333333333333,train,1-3d,66.0
manufacturer 1,13,2016-07-19 12:00:00,2016-07-19 18:00:00,substation_13.csv,SH + DHW,0.5069062713246104,0.983844472126282,0.983844472126282,critical,0-24h,0.9588120482834122,0.9588120482834122,0.0373666830633246,0.0038212686532632,78.7506,urgent,96.66814919523631,urgent,pre_fault,21.28333333333333,train,0-24h,100.0
manufacturer 1,13,2016-07-19 18:00:00,2016-07-20 00:00:00,substation_13.csv,SH + DHW,0.5186291863792667,0.984360927438276,0.984360927438276,critical,0-24h,0.9537938148650942,0.9537938148650942,0.0438906582730744,0.0023155268618315,78.8303,urgent,96.427262582838,urgent,pre_fault,15.283333333333331,train,0-24h,100.0
manufacturer 1,13,2016-07-20 00:00:00,2016-07-20 06:00:00,substation_13.csv,SH + DHW,0.5561579459817504,0.9850890163229435,0.9850890163229435,critical,0-24h,0.94231913954241,0.94231913954241,0.0564039647389905,0.0012768957185994,79.0685,urgent,98.59752852462061,urgent,pre_fault,9.283333333333331,train,0-24h,100.0
manufacturer 1,13,2016-07-20 06:00:00,2016-07-20 12:00:00,substation_13.csv,SH + DHW,0.5083880720837791,0.9832078354324604,0.9832078354324604,critical,0-24h,0.9537467353961336,0.9537467353961336,0.0451443453319796,0.0011089192718866,78.7481,urgent,96.427262582838,urgent,pre_fault,3.283333333333333,train,0-24h,100.0
manufacturer 1,13,2019-12-20 00:00:00,2019-12-20 06:00:00,substation_13.csv,SH + DHW,0.4792959469378432,0.2548688243451968,0.2548688243451968,medium,1-3d,0.5587081302332132,0.4303493308481159,0.5587081302332132,0.010942538918671,28.4634,low,17.86927903465908,medium,normal,,validation,normal,0.0
manufacturer 1,13,2019-12-20 06:00:00,2019-12-20 12:00:00,substation_13.csv,SH + DHW,0.4744851656836074,0.1015101792361516,0.1015101792361516,low,0-24h,0.763535948491539,0.763535948491539,0.2257605786195571,0.0107034728889039,23.0741,low,14.88304307307752,low,normal,,validation,normal,0.0
