scope,ranking_date,manufacturer,substation_id,configuration_type,day_label,fault_event_count,fault_event_keys,pre_fault_window_count,normal_window_count,window_count,first_window_start,last_window_end,min_estimated_lead_time_hours,true_most_urgent_lead_time_bucket,representative_priority_reason,representative_priority_level,representative_predicted_lead_time_bucket,representative_risk_level,priority_score,risk_score,anomaly_ensemble_score,mw_anomaly_context_score,multi_horizon_persistence_score,raw_ae_score_ratio_q999_max,risk_high_or_critical_window_count,anomaly_event_label_window_count,mw_anomaly_operational_confirmed_window_count,raw_ae_alarm_q999_c32_window_count,raw_ae_alarm_union_q998_c48_or_q999_spike_window_count,substations_on_date,priority_score_substation_rank,risk_score_substation_rank,anomaly_ensemble_score_substation_rank,mw_anomaly_context_score_substation_rank,multi_horizon_persistence_score_substation_rank,raw_ae_score_ratio_q999_max_substation_rank,priority_top1_substation,priority_top3_substation,priority_top5_substation,priority_top10_substation,priority_top20pct_substation
overall,2020-03-13,manufacturer 2,52,SH + DHW,normal,0,,0,4,4,2020-03-12 18:00:00,2020-03-13 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,25.2994,0.0607764251365625,0.6451644154756306,2.7555161615964434,0.0,0.6183299,0,0,0,0,0,5,3,4,2,2,4,3,False,True,True,True,False
overall,2020-03-13,manufacturer 2,59,SH,normal,0,,0,3,3,2020-03-12 18:00:00,2020-03-13 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,23.1733,0.0676897171045568,0.6144548262343009,1.0,0.0641219308777627,0.55663407,0,0,0,0,0,5,4,3,4,4,3,4,False,False,True,True,False
overall,2020-03-13,manufacturer 2,11,SH,normal,0,,0,1,1,2020-03-12 18:00:00,2020-03-13 00:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,22.0887,0.0358185271952502,0.55558874242778,0.5,0.1785714285714285,0.5045806,0,0,0,0,0,5,5,5,5,5,2,5,False,False,True,True,False
overall,2020-03-12,manufacturer 2,59,SH,normal,0,,0,3,3,2020-03-11 18:00:00,2020-03-12 18:00:00,,,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,26.0451,0.1731997896581381,0.5831928921135121,1.0,0.4117709913902281,0.52738994,0,0,0,0,0,3,1,1,3,3,1,2,True,True,True,True,True
overall,2020-03-12,manufacturer 2,11,SH,normal,0,,0,4,4,2020-03-11 18:00:00,2020-03-12 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,22.6213,0.039798363550278,0.5948753954246384,1.0,0.1785714285714285,0.5124569,0,0,0,0,0,3,2,3,2,1,2,3,False,True,True,True,False
overall,2020-03-12,manufacturer 2,52,SH + DHW,normal,0,,0,4,4,2020-03-11 18:00:00,2020-03-12 18:00:00,,,leadtime=0-24h,low,0-24h,low,17.7281,0.0842016255533692,0.9203198412085116,1.0,0.0,0.59738755,0,0,0,0,0,3,3,2,1,2,3,1,False,True,True,True,False
overall,2020-03-11,manufacturer 2,59,SH,normal,0,,0,2,2,2020-03-10 18:00:00,2020-03-11 18:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,28.3618,0.1751539857248299,0.5774758648760514,0.5,0.7487680712463249,0.50922316,0,0,0,0,0,3,1,1,3,3,1,2,True,True,True,True,True
overall,2020-03-11,manufacturer 2,11,SH,normal,0,,0,3,3,2020-03-10 18:00:00,2020-03-11 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,23.3794,0.0680805603234361,0.5826722201144251,0.5,0.6783292426325179,0.48668548,0,0,0,0,0,3,2,3,2,2,2,3,False,True,True,True,False
overall,2020-03-11,manufacturer 2,52,SH + DHW,normal,0,,0,3,3,2020-03-11 00:00:00,2020-03-11 18:00:00,,,leadtime=1-3d,low,1-3d,low,18.7441,0.0982352298122641,0.7212858574181885,1.8,0.0,0.69142735,0,0,0,0,0,3,3,2,1,1,3,1,False,True,True,True,False
overall,2020-03-10,manufacturer 1,26,SH + DHW with sub-circuits,pre_fault,1,manufacturer 1|26|69.0,3,0,3,2020-03-09 18:00:00,2020-03-10 12:00:00,3.816666666666667,6-24h,risk=critical|leadtime=0-24h|anomaly_consensus=1|mw_3h_6h_confirmed|mw_6h_12h_persistent|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,urgent,0-24h,critical,100.0,0.9562102301188986,2.93164630767933,10.0,7.407452210231044,1.1315937,1,0,2,0,0,3,1,1,1,1,1,1,True,True,True,True,True
overall,2020-03-10,manufacturer 2,11,SH,normal,0,,0,4,4,2020-03-09 18:00:00,2020-03-10 18:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,29.428,0.1418250147822795,0.6638672886834895,1.0,1.377888248781579,0.55168253,0,0,0,0,0,3,2,3,2,2,2,2,False,True,True,True,False
overall,2020-03-10,manufacturer 2,59,SH,normal,0,,0,2,2,2020-03-09 18:00:00,2020-03-10 18:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,28.1589,0.1924442107312646,0.5926288205140265,0.5,1.0698159250073596,0.42007428,0,0,0,0,0,3,3,2,3,3,3,3,False,True,True,True,False
overall,2020-03-09,manufacturer 2,45,SH,pre_fault,1,manufacturer 2|45|3.0,3,0,3,2020-03-08 18:00:00,2020-03-09 12:00:00,0.2,0-6h,risk=critical|leadtime=0-24h|anomaly_consensus=2|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing|leadtime_near_term_prob_high|high_risk_0_24h_strong_anomaly,urgent,0-24h,critical,100.0,0.9689251903226758,2.6236871806892634,10.0,15.114982882968723,1.2924136,3,0,1,0,0,5,1,1,1,2,1,1,True,True,True,True,True
overall,2020-03-09,manufacturer 1,26,SH + DHW with sub-circuits,pre_fault,1,manufacturer 1|26|69.0,4,0,4,2020-03-08 18:00:00,2020-03-09 18:00:00,21.816666666666663,6-24h,leadtime=0-24h|anomaly_consensus=1|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,urgent,0-24h,medium,71.9786,0.846233180241472,1.7266090300095025,10.0,1.7123594697955309,0.79515463,0,0,1,0,0,5,2,2,2,1,3,2,False,True,True,True,False
overall,2020-03-09,manufacturer 2,11,SH,normal,0,,0,3,3,2020-03-08 18:00:00,2020-03-09 18:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,medium,0-24h,medium,47.9676,0.3689488215014334,0.6175954756016474,0.5,3.1510999302501186,0.48149946,0,0,0,0,0,5,3,3,4,4,2,5,False,True,True,True,False
overall,2020-03-09,manufacturer 2,59,SH,normal,0,,0,2,2,2020-03-08 18:00:00,2020-03-09 18:00:00,,,leadtime=1-3d|repeated_watch_48h|risk_3d_increasing,low,1-3d,medium,33.8256,0.2224793560222191,0.6829427772056409,1.0,1.643002364832958,0.58192706,0,0,0,0,0,5,4,4,3,3,4,4,False,False,True,True,False
overall,2020-03-09,manufacturer 2,26,SH + DHW,normal,0,,0,1,1,2020-03-08 18:00:00,2020-03-09 00:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,21.3913,0.0040510230649479,0.4867280485036226,0.5,0.0,0.6565906,0,0,0,0,0,5,5,5,5,5,5,3,False,False,True,True,False
overall,2020-03-08,manufacturer 2,45,SH,pre_fault,1,manufacturer 2|45|3.0,4,0,4,2020-03-07 18:00:00,2020-03-08 18:00:00,18.2,6-24h,risk=high|leadtime=0-24h|anomaly_consensus=1|mw_3h_6h_confirmed|mw_6h_12h_persistent|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing|leadtime_near_term_prob_high,urgent,0-24h,high,100.0,0.6106037044498237,1.5122049795136987,9.45994678818358,11.822288427793657,1.0250478,4,0,1,0,0,5,1,2,1,1,1,1,True,True,True,True,True
overall,2020-03-08,manufacturer 2,11,SH,normal,0,,0,4,4,2020-03-07 18:00:00,2020-03-08 18:00:00,,,risk=high|leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,high,0-24h,high,57.2034,0.4099431350015926,0.586194049806295,0.5,3.140044841859395,0.47713727,1,0,0,0,0,5,2,3,4,4,2,5,False,True,True,True,False
overall,2020-03-08,manufacturer 1,26,SH + DHW with sub-circuits,pre_fault,1,manufacturer 1|26|69.0,4,0,4,2020-03-07 18:00:00,2020-03-08 18:00:00,45.81666666666667,1-3d,leadtime=1-3d|repeated_watch_48h,medium,1-3d,medium,44.0692,0.7968107838428067,0.880977179064578,1.0,0.0,0.5116566,0,0,0,0,0,5,3,1,2,2,5,3,False,True,True,True,False
overall,2020-03-08,manufacturer 2,59,SH,normal,0,,0,4,4,2020-03-07 18:00:00,2020-03-08 18:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing,medium,0-24h,medium,35.677,0.2471992844691324,0.6031161866865052,0.5,2.0445969300563283,0.48467842,0,0,0,0,0,5,4,4,3,5,3,4,False,False,True,True,False
overall,2020-03-08,manufacturer 2,26,SH + DHW,normal,0,,0,4,4,2020-03-07 18:00:00,2020-03-08 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,21.997,0.004501136738831,0.5338396069773281,1.0,0.0020497053813832,0.7089556,0,0,0,0,0,5,5,5,5,3,4,2,False,False,True,True,False
overall,2020-03-07,manufacturer 1,29,SH + DHW with sub-circuits,pre_fault,1,manufacturer 1|29|15.0,2,0,2,2020-03-06 18:00:00,2020-03-07 06:00:00,1.9952777777777777,6-24h,risk=critical|leadtime=0-24h|anomaly_consensus=1|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|raw_ae_q999_c32|repeated_high_48h|risk_24h_persistent|high_risk_near_leadtime_raw_ae_q999_c32,urgent,0-24h,critical,100.0,1.0,7.388622870795725,10.0,14.235714285714286,1.6727874,2,0,2,2,2,5,1,1,1,1,1,1,True,True,True,True,True
overall,2020-03-07,manufacturer 2,45,SH,pre_fault,1,manufacturer 2|45|3.0,4,0,4,2020-03-06 18:00:00,2020-03-07 18:00:00,42.2,1-3d,risk=high|leadtime=0-24h|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing|leadtime_near_term_prob_high,urgent,0-24h,high,76.9224,0.5965340794062161,0.6705252878917594,0.5,9.38095238095238,0.9266952,4,0,0,0,0,5,2,2,2,4,2,3,False,True,True,True,False
overall,2020-03-07,manufacturer 2,26,SH + DHW,normal,0,,0,4,4,2020-03-06 18:00:00,2020-03-07 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,22.4368,0.0159226256346768,0.5464931312155646,1.0,0.0477849418551631,1.1716344,0,0,0,0,0,5,3,5,5,2,4,2,False,True,True,True,False
overall,2020-03-07,manufacturer 2,11,SH,normal,0,,0,4,4,2020-03-06 18:00:00,2020-03-07 18:00:00,,,leadtime=1-3d|risk_3d_increasing,low,1-3d,low,17.4774,0.0831125146229523,0.5748644141371759,0.5,0.884329766075205,0.4251791,0,0,0,0,0,5,4,3,4,3,3,5,False,False,True,True,False
overall,2020-03-07,manufacturer 2,59,SH,normal,0,,0,3,3,2020-03-07 00:00:00,2020-03-07 18:00:00,,,leadtime=1-3d,low,1-3d,low,14.8629,0.0347695941391101,0.6198804911746031,0.5,0.0,0.45959142,0,0,0,0,0,5,5,4,3,5,5,4,False,False,True,True,False
overall,2020-03-06,manufacturer 1,29,SH + DHW with sub-circuits,pre_fault,1,manufacturer 1|29|15.0,1,0,1,2020-03-06 12:00:00,2020-03-06 18:00:00,13.995277777777778,6-24h,risk=critical|leadtime=0-24h|anomaly_consensus=1|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|raw_ae_q999_c32|high_risk_near_leadtime_raw_ae_q999_c32,urgent,0-24h,critical,100.0,1.0,240.85924165997795,10.0,4.745238095238095,8.457817,1,0,1,1,1,4,1,1,1,1,1,1,True,True,True,True,True
overall,2020-03-06,manufacturer 2,26,SH + DHW,normal,0,,0,4,4,2020-03-05 18:00:00,2020-03-06 18:00:00,,,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,23.3205,0.0497676524166171,0.5701319644629104,1.0,0.2142462875405075,1.1019307,0,0,0,0,0,4,2,4,3,2,3,2,False,True,True,True,False
overall,2020-03-06,manufacturer 2,11,SH,normal,0,,0,3,3,2020-03-06 00:00:00,2020-03-06 18:00:00,,,leadtime=1-3d|risk_3d_increasing,low,1-3d,low,19.6604,0.092347238469947,0.5680907054137004,0.5,2.6169462912096995,0.4002732,0,0,0,0,0,4,3,2,4,4,2,4,False,True,True,True,False
overall,2020-03-06,manufacturer 2,45,SH,pre_fault,1,manufacturer 2|45|3.0,1,0,1,2020-03-06 12:00:00,2020-03-06 18:00:00,66.2,1-3d,leadtime=1-3d,low,1-3d,low,16.5955,0.0894798932047709,0.6525121080208927,1.0,0.0,0.9016598,0,0,0,0,0,4,4,3,2,3,4,3,False,False,True,True,False
overall,2020-03-05,manufacturer 2,26,SH + DHW,normal,0,,0,4,4,2020-03-04 18:00:00,2020-03-05 18:00:00,,,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,19.3051,0.055297391574019,0.5263422562962132,1.0,0.275583375494694,0.75523597,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2020-03-04,manufacturer 2,26,SH + DHW,normal,0,,0,4,4,2020-03-03 18:00:00,2020-03-04 18:00:00,,,leadtime=1-3d|risk_3d_increasing,low,1-3d,low,16.419,0.0425737078307262,0.5246600240034581,1.0,0.2927958094741527,0.68511313,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2020-03-03,manufacturer 2,26,SH + DHW,normal,0,,0,3,3,2020-03-03 00:00:00,2020-03-03 18:00:00,,,leadtime=1-3d|risk_3d_increasing,low,1-3d,low,15.4211,0.0091827941412712,0.5558473380335363,1.0,0.1524826404212313,0.7337851,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2020-02-27,manufacturer 2,24,SH + DHW,normal,0,,0,1,1,2020-02-26 18:00:00,2020-02-27 00:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,medium,0-24h,medium,42.9964,0.3685852958663321,0.559401390102064,0.5,0.8920816012948607,0.87425774,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2020-02-26,manufacturer 2,39,SH with buffer tank,pre_fault,1,manufacturer 2|39|4.0,3,0,3,2020-02-25 18:00:00,2020-02-26 12:00:00,46.63333333333333,1-3d,risk=high|leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_increasing,urgent,1-3d,high,70.8649,0.7192969362703026,0.7367542846508022,0.5,7.580512576457428,0.7426739,3,0,0,0,0,2,1,1,1,2,1,2,True,True,True,True,True
overall,2020-02-26,manufacturer 2,24,SH + DHW,normal,0,,0,4,4,2020-02-25 18:00:00,2020-02-26 18:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,medium,0-24h,medium,41.5461,0.4095392176292579,0.6084885010051665,0.5,0.7980479683658207,1.0424174,0,0,0,0,0,2,2,2,2,1,2,1,False,True,True,True,False
overall,2020-02-25,manufacturer 2,24,SH + DHW,normal,0,,0,4,4,2020-02-24 18:00:00,2020-02-25 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,medium,0-24h,medium,34.5131,0.2419755665698796,0.6259591718178596,1.0,0.0,1.5104918,0,0,0,0,0,3,1,2,2,1,2,1,True,True,True,True,True
overall,2020-02-25,manufacturer 2,39,SH with buffer tank,pre_fault,1,manufacturer 2|39|4.0,1,0,1,2020-02-25 12:00:00,2020-02-25 18:00:00,64.63333333333334,1-3d,leadtime=1-3d,low,1-3d,medium,32.7098,0.4067683960003428,0.6023819995179763,0.5,0.0,0.75675863,0,0,0,0,0,3,2,1,3,2,3,2,False,True,True,True,False
overall,2020-02-25,manufacturer 2,53,SH with buffer tank,normal,0,,0,1,1,2020-02-24 18:00:00,2020-02-25 00:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,26.5055,0.1052827473730401,0.6901254408711104,0.5,0.4540084913681532,0.7190065,0,0,0,0,0,3,3,3,1,3,1,3,False,True,True,True,False
overall,2020-02-24,manufacturer 2,53,SH with buffer tank,normal,0,,0,4,4,2020-02-23 18:00:00,2020-02-24 18:00:00,,,leadtime=0-24h|repeated_watch_48h|leadtime_near_term_prob_high,medium,0-24h,medium,37.0456,0.2337834191600632,0.8127241238297918,1.0,0.4963085059062972,0.9339351,0,0,0,0,0,2,1,1,1,1,1,2,True,True,True,True,True
overall,2020-02-24,manufacturer 2,24,SH + DHW,normal,0,,0,4,4,2020-02-23 18:00:00,2020-02-24 18:00:00,,,leadtime=0-24h|repeated_watch_48h|leadtime_near_term_prob_high,low,0-24h,low,24.677,0.09441087074375,0.5749638249759039,0.5,0.0,0.93957543,0,0,0,0,0,2,2,2,2,2,2,1,False,True,True,True,False
overall,2020-02-23,manufacturer 2,24,SH + DHW,normal,0,,0,4,4,2020-02-22 18:00:00,2020-02-23 18:00:00,,,leadtime=0-24h|repeated_watch_48h|leadtime_near_term_prob_high,medium,0-24h,medium,41.0925,0.2628776709834733,0.543344244105719,0.5,0.0,0.87332463,0,0,0,0,0,2,1,1,2,2,2,1,True,True,True,True,True
overall,2020-02-23,manufacturer 2,53,SH with buffer tank,normal,0,,0,4,4,2020-02-22 18:00:00,2020-02-23 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,medium,0-24h,medium,38.3532,0.2597593546222924,0.8461819799131958,1.0,0.5952380952380951,0.7765576,0,0,0,0,0,2,2,2,1,1,1,2,False,True,True,True,False
overall,2020-02-22,manufacturer 2,24,SH + DHW,normal,0,,0,4,4,2020-02-21 18:00:00,2020-02-22 18:00:00,,,leadtime=0-24h|repeated_watch_48h|leadtime_near_term_prob_high,medium,0-24h,medium,40.1926,0.2920863010927481,0.7866398513269945,1.0,0.0,0.80122143,0,0,0,0,0,3,1,1,1,1,3,1,True,True,True,True,True
overall,2020-02-22,manufacturer 2,53,SH with buffer tank,normal,0,,0,4,4,2020-02-21 18:00:00,2020-02-22 18:00:00,,,leadtime=0-24h|repeated_watch_48h|leadtime_near_term_prob_high,low,0-24h,low,28.8771,0.1413226649297866,0.7715390699870579,0.5,0.6261994340507459,0.71254677,0,0,0,0,0,3,2,2,2,3,2,2,False,True,True,True,False
overall,2020-02-22,manufacturer 2,31,SH,normal,0,,0,1,1,2020-02-21 18:00:00,2020-02-22 00:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,24.5599,0.030930099364502,0.5632370241286191,0.5,2.492857142857143,0.3946665,0,0,0,0,0,3,3,3,3,2,1,3,False,True,True,True,False
overall,2020-02-21,manufacturer 2,53,SH with buffer tank,normal,0,,0,4,4,2020-02-20 18:00:00,2020-02-21 18:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,high,0-24h,medium,48.7016,0.4400429872742508,0.7613083101657183,0.5,1.967686684018564,0.78149533,0,0,0,0,0,3,1,2,1,3,3,2,True,True,True,True,True
overall,2020-02-21,manufacturer 2,24,SH + DHW,normal,0,,0,4,4,2020-02-20 18:00:00,2020-02-21 18:00:00,,,leadtime=1-3d|repeated_watch_48h|risk_3d_increasing,medium,1-3d,medium,45.478,0.5543737948863545,0.6622552392015932,0.5,3.0,0.92219794,0,0,0,0,0,3,2,1,2,1,2,1,False,True,True,True,False
overall,2020-02-21,manufacturer 2,31,SH,normal,0,,0,3,3,2020-02-20 18:00:00,2020-02-21 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,25.2074,0.0343667770716689,0.5434389295437488,0.5,3.3261904761904764,0.45465946,0,0,0,0,0,3,3,3,3,2,1,3,False,True,True,True,False
overall,2020-02-20,manufacturer 2,53,SH with buffer tank,normal,0,,0,4,4,2020-02-19 18:00:00,2020-02-20 18:00:00,,,risk=high|leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,high,0-24h,high,59.1011,0.4889366525269453,0.7960618911635504,0.5,1.7080911777866663,0.8109361,1,0,0,0,0,3,1,2,1,3,3,2,True,True,True,True,True
overall,2020-02-20,manufacturer 2,24,SH + DHW,normal,0,,0,3,3,2020-02-20 00:00:00,2020-02-20 18:00:00,,,leadtime=1-3d|risk_3d_increasing,medium,1-3d,medium,41.4407,0.6159708832070605,0.5307688966769146,0.5,3.0,1.0643094,0,0,0,0,0,3,2,1,3,1,2,1,False,True,True,True,False
overall,2020-02-20,manufacturer 2,31,SH,normal,0,,0,4,4,2020-02-19 18:00:00,2020-02-20 18:00:00,,,leadtime=1-3d|repeated_high_48h|risk_3d_persistent,low,1-3d,low,27.3966,0.0270610663643532,0.5813651116582745,0.5,5.076190476190476,0.46387437,0,0,0,0,0,3,3,3,2,2,1,3,False,True,True,True,False
overall,2020-02-19,manufacturer 2,31,SH,normal,0,,0,4,4,2020-02-18 18:00:00,2020-02-19 18:00:00,,,leadtime=0-24h|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing|leadtime_near_term_prob_high,medium,0-24h,low,46.3565,0.1769489446526924,0.5947559148928618,0.5,7.670016437730389,0.49203444,0,0,0,0,0,2,1,2,2,1,1,2,True,True,True,True,True
overall,2020-02-19,manufacturer 2,53,SH with buffer tank,normal,0,,0,4,4,2020-02-18 18:00:00,2020-02-19 18:00:00,,,leadtime=0-24h|repeated_watch_48h|risk_3d_increasing|leadtime_near_term_prob_high,medium,0-24h,medium,44.0937,0.3856914077823837,0.7444687705497541,0.5,3.0,0.7577883,0,0,0,0,0,2,2,1,1,2,2,1,False,True,True,True,False
overall,2020-02-18,manufacturer 2,31,SH,normal,0,,0,4,4,2020-02-17 18:00:00,2020-02-18 18:00:00,,,risk=high|leadtime=0-24h|repeated_high_48h|risk_24h_persistent|risk_3d_increasing|leadtime_near_term_prob_high,urgent,0-24h,high,78.7905,0.5011540898600619,0.5825102797463064,1.6769315742091395,11.320888476826983,0.506686,3,0,0,0,0,3,1,1,3,1,1,3,True,True,True,True,True
overall,2020-02-18,manufacturer 2,8,SH,pre_fault,1,manufacturer 2|8|5.0,3,0,3,2020-02-17 18:00:00,2020-02-18 12:00:00,2.0,6-24h,leadtime=0-24h|repeated_high_48h|risk_3d_persistent|leadtime_near_term_prob_high,high,0-24h,medium,49.785,0.2572052540087821,0.6004612542712056,0.5,2.9761904761904763,0.60642064,0,0,0,0,0,3,2,3,2,2,3,2,False,True,True,True,False
overall,2020-02-18,manufacturer 2,53,SH with buffer tank,normal,0,,0,3,3,2020-02-18 00:00:00,2020-02-18 18:00:00,,,leadtime=1-3d|risk_3d_increasing,medium,1-3d,medium,37.9476,0.4285460086470931,0.7507315424720576,0.5,3.0,0.7966815,0,0,0,0,0,3,3,2,1,3,2,1,False,True,True,True,False
overall,2020-02-17,manufacturer 2,31,SH,normal,0,,0,4,4,2020-02-16 18:00:00,2020-02-17 18:00:00,,,risk=high|leadtime=0-24h|anomaly_consensus=1|mw_6h_12h_persistent|repeated_high_48h|risk_24h_persistent|risk_3d_increasing|leadtime_near_term_prob_high,urgent,0-24h,high,85.1633,0.556837877622291,1.2485960692493705,5.207693806929332,8.050544001554458,1.384258,2,0,2,0,0,2,1,1,1,1,1,1,True,True,True,True,True
overall,2020-02-17,manufacturer 2,8,SH,pre_fault,1,manufacturer 2|8|5.0,4,0,4,2020-02-16 18:00:00,2020-02-17 18:00:00,20.0,6-24h,leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_persistent,high,1-3d,medium,51.6228,0.3563205391249143,0.5631301467133546,0.5,5.976190476190477,0.63455,0,0,0,0,0,2,2,2,2,2,2,2,False,True,True,True,False
overall,2020-02-16,manufacturer 2,8,SH,pre_fault,1,manufacturer 2|8|5.0,4,0,4,2020-02-15 18:00:00,2020-02-16 18:00:00,44.0,1-3d,risk=high|leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_persistent,urgent,1-3d,high,73.6425,0.8353552220776845,0.5635651485587183,0.5,6.976190476190477,0.4506222,4,0,0,0,0,2,1,1,2,1,1,1,True,True,True,True,True
overall,2020-02-16,manufacturer 2,31,SH,normal,0,,0,4,4,2020-02-15 18:00:00,2020-02-16 18:00:00,,,leadtime=1-3d|risk_3d_increasing,low,1-3d,medium,28.8298,0.262833086002188,0.5930044299133783,0.5,1.2177441926522568,0.41765153,0,0,0,0,0,2,2,2,1,2,2,2,False,True,True,True,False
overall,2020-02-15,manufacturer 2,8,SH,pre_fault,1,manufacturer 2|8|5.0,1,0,1,2020-02-15 12:00:00,2020-02-15 18:00:00,68.0,1-3d,risk=critical|leadtime=1-3d|anomaly_consensus=1,urgent,1-3d,critical,81.5146,0.9745810924239652,2.1085498280628503,3.5736797249005603,1.5952380952380951,0.46624595,1,0,0,0,0,2,1,1,1,1,2,1,True,True,True,True,True
overall,2020-02-15,manufacturer 2,31,SH,normal,0,,0,3,3,2020-02-15 00:00:00,2020-02-15 18:00:00,,,leadtime=1-3d|risk_3d_increasing,low,1-3d,low,21.3669,0.1847129716413652,0.5827016063313976,0.5,3.0,0.41043997,0,0,0,0,0,2,2,2,2,2,1,2,False,True,True,True,False
overall,2020-02-04,manufacturer 2,35,SH with buffer tank,pre_fault,1,manufacturer 2|35|6.0,3,0,3,2020-02-03 18:00:00,2020-02-04 12:00:00,3.45,6-24h,leadtime=0-24h|repeated_watch_48h|leadtime_near_term_prob_high,medium,0-24h,medium,43.7409,0.3085433097518711,0.87100724593752,1.996189579640182,0.5952380952380951,0.7639361,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2020-02-03,manufacturer 2,35,SH with buffer tank,pre_fault,1,manufacturer 2|35|6.0,4,0,4,2020-02-02 18:00:00,2020-02-03 18:00:00,21.45,6-24h,leadtime=1-3d|mw_1h_3h_confirmed|repeated_watch_48h|risk_3d_increasing,high,1-3d,medium,48.6512,0.4229623115121167,0.7398915890720917,4.385875030541504,4.033871171364955,0.6392254,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2020-02-02,manufacturer 2,35,SH with buffer tank,pre_fault,1,manufacturer 2|35|6.0,4,0,4,2020-02-01 18:00:00,2020-02-02 18:00:00,45.45,1-3d,risk=high|leadtime=1-3d|risk_3d_increasing,high,1-3d,high,55.9593,0.4699581239023519,0.9173767542677014,0.5,4.595238095238095,0.66334933,1,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2020-01-24,manufacturer 2,59,SH,pre_fault,1,manufacturer 2|59|8.0,3,0,3,2020-01-23 18:00:00,2020-01-24 12:00:00,2.7666666666666666,0-6h,risk=high|leadtime=0-24h|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|leadtime_near_term_prob_high,urgent,0-24h,high,77.9742,0.4305135517449164,0.6409950710114327,0.5,9.547619047619047,0.49869138,2,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
