manufacturer,substation_id,window_start,window_end,configuration_type,label,fault_label,fault_event_id,anomaly_ensemble_score,anomaly_policy_score,iforest_score_ratio,mahalanobis_score_ratio,anomaly_consensus_count,anomaly_criticality,anomaly_event_label,anomaly_evidence_event_label,anomaly_evidence_source,risk_probability,risk_score,risk_level_calibrated,predicted_lead_time_bucket,leadtime_urgency_score,current_best_priority_score,current_best_priority_level,priority_score,priority_level,shadow_priority_score,priority_policy_agreement,operational_label,primary_state,review_required,review_reasons,trust_level,first_crossing_time,stable_crossing_time,stable_crossing_lead_hours,why_reason,recommended_action,split_time_based,m1_specialist_model_scope,m1_specialist_compact_window_start,m1_specialist_compact_window_end,m1_specialist_sample_count,m1_specialist_expected_count,m1_specialist_coverage_rate,m1_specialist_fault_probability,m1_specialist_task_probability,m1_specialist_activity_probability,m1_specialist_pre_event_probability,m1_specialist_fault_prediction,m1_specialist_task_prediction,m1_specialist_activity_prediction,m1_specialist_pre_event_prediction,m1_specialist_primary_state,m1_specialist_secondary_tags,m1_specialist_fault_group,m1_specialist_group_weight,m1_specialist_leadtime_urgency,m1_specialist_priority_score,m1_specialist_gate_review_required,m1_specialist_gate_review_reasons,m1_hybrid_priority_score,m1_specialist_priority_level,m1_specialist_priority_high_label,m1_hybrid_priority_level,m1_hybrid_priority_high_label,m1_priority_agreement,m1_priority_review_required,m1_why_reason,m1_recommended_action,current_best_priority_high_label,priority_source,priority_high_label
manufacturer 1,21,2019-01-20 18:00:00,2019-01-21 00:00:00,SH + DHW,pre_fault,Control unit: Incorrect parameterisation,62,13.0504527476,1.11772295839,1.00595066255,23.7314262948,2,2,0,0,no_active_anomaly,0.995161756551,1,critical,0-24h,0.995732944048,100,urgent,89.2792719171,urgent,93.8719883214,same_tier,predictive_fault_risk,predictive_fault_risk,True,risk_high_but_anomaly_not_confirmed|m1_priority_disagreement,medium,2019-01-18 12:00:00,2019-01-18 12:00:00,66,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; agreement=current_only_high; fault_gate=0.656; pre_event=0.445; fault_group=control_controller,urgent review: current best and M1 specialist both support high priority.,train,m1_runtime_model,2019-01-14 00:00:00,2019-01-21 00:00:00,1008,1008,1,0.6560060475,0.0967176677215,0.0470247141354,0.445406545694,1,0,0,0,fault,,control_controller,1,0.995732944048,69.3693483346,False,,89.2792719171,medium,0,urgent,1,current_only_high,True,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; agreement=current_only_high; fault_gate=0.656; pre_event=0.445; fault_group=control_controller,urgent review: current best and M1 specialist both support high priority.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,1
manufacturer 1,21,2019-01-19 18:00:00,2019-01-20 00:00:00,SH + DHW,pre_fault,Control unit: Incorrect parameterisation,62,20.21958129,1.09968765741,0.989718891673,37.2724781338,2,2,0,0,no_active_anomaly,0.994944375151,1,critical,1-3d,0.672859476936,100,urgent,87.3836042203,urgent,84.1857843081,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement,medium,2019-01-18 12:00:00,2019-01-18 12:00:00,66,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; agreement=current_only_high; fault_gate=0.728; pre_event=0.523; fault_group=control_controller,urgent review: current best and M1 specialist both support high priority.,train,m1_runtime_model,2019-01-13 00:00:00,2019-01-20 00:00:00,1008,1008,1,0.727627051491,0.084081593723,0.0493735640209,0.523043101946,1,0,0,0,fault,,control_controller,1,0.672859476936,63.9531549151,False,,87.3836042203,medium,0,urgent,1,current_only_high,True,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; agreement=current_only_high; fault_gate=0.728; pre_event=0.523; fault_group=control_controller,urgent review: current best and M1 specialist both support high priority.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,1
manufacturer 1,21,2019-01-19 12:00:00,2019-01-19 18:00:00,SH + DHW,pre_fault,Control unit: Incorrect parameterisation,62,8.60551980485,1.12946235668,1.01651612101,15.3353909962,2,1,0,0,no_active_anomaly,0.995578126175,1,critical,1-3d,0.674542963014,100,urgent,88.8682661494,urgent,84.2362888904,same_tier,predictive_fault_risk,predictive_fault_risk,True,risk_high_but_anomaly_not_confirmed|m1_priority_disagreement,medium,2019-01-18 12:00:00,2019-01-18 12:00:00,66,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; agreement=current_only_high; fault_gate=0.742; pre_event=0.599; fault_group=control_controller,urgent review: current best and M1 specialist both support high priority.,train,m1_runtime_model,2019-01-12 18:00:00,2019-01-19 18:00:00,1008,1008,1,0.741824020248,0.104643381472,0.0525708429324,0.599250131833,1,0,0,0,fault,,control_controller,1,0.674542963014,68.1950461412,False,,88.8682661494,medium,0,urgent,1,current_only_high,True,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; agreement=current_only_high; fault_gate=0.742; pre_event=0.599; fault_group=control_controller,urgent review: current best and M1 specialist both support high priority.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,1
manufacturer 1,7,2017-11-25 12:00:00,2017-11-25 18:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,17.1636756454,1.00307650836,0.902768857527,31.583725061,2,4,0,0,no_active_anomaly,0.996477329027,1,critical,0-24h,0.982145906785,100,urgent,99.2924042446,urgent,93.4643772036,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=urgent; m1_hybrid_priority=urgent; agreement=both_high; fault_gate=0.572; pre_event=0.973; fault_group=control_controller,urgent review: current best and M1 specialist both support high priority.,train,m1_runtime_model,2017-11-18 18:00:00,2017-11-25 18:00:00,1008,1008,1,0.571611938526,0.108949684867,0.0345406574455,0.972980375241,1,0,0,1,fault,,control_controller,1,0.982145906785,97.9782978418,False,,99.2924042446,urgent,1,urgent,1,both_high,False,current_best_priority=urgent; m1_specialist_priority=urgent; m1_hybrid_priority=urgent; agreement=both_high; fault_gate=0.572; pre_event=0.973; fault_group=control_controller,urgent review: current best and M1 specialist both support high priority.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,1
manufacturer 1,7,2017-11-25 18:00:00,2017-11-26 00:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,16.9061770795,1.02130655208,0.91917589687,31.0833290717,2,5,1,1,iforest_0p90_and_mahalanobis_1p00_persistent,0.996583290829,1,critical,0-24h,0.984666261234,100,urgent,81.1251492644,high,95.789987837,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|m1_priority_disagreement,medium_high,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=low; m1_hybrid_priority=high; agreement=current_only_high; fault_gate=0.213; pre_event=0.028; fault_group=control_controller,baseline review: current best is high but M1 specialist is not aligned.,train,m1_runtime_model,2017-11-19 00:00:00,2017-11-26 00:00:00,1008,1008,1,0.212912366832,0.0613072776906,0.0508335735463,0.0278521309827,0,0,0,0,normal,,control_controller,1,0.984666261234,46.0718550411,False,,81.1251492644,low,0,high,1,current_only_high,True,current_best_priority=urgent; m1_specialist_priority=low; m1_hybrid_priority=high; agreement=current_only_high; fault_gate=0.213; pre_event=0.028; fault_group=control_controller,baseline review: current best is high but M1 specialist is not aligned.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,1
manufacturer 1,7,2017-11-26 00:00:00,2017-11-26 06:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,16.6037458137,1.0248452525,0.922360727251,30.5098797583,2,6,1,1,iforest_0p90_and_mahalanobis_1p00_persistent,0.996146224478,1,critical,0-24h,0.994305711728,100,urgent,96.5224460063,urgent,96.0791713518,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold,medium_high,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=high; m1_hybrid_priority=urgent; agreement=both_high; fault_gate=0.692; pre_event=0.822; fault_group=control_controller,urgent review: current best and M1 specialist both support high priority.,train,m1_runtime_model,2017-11-19 06:00:00,2017-11-26 06:00:00,1008,1008,1,0.692164744394,0.18905759572,0.0772998069407,0.822453819905,1,0,0,1,fault,,control_controller,1,0.994305711728,90.0641314466,False,,96.5224460063,high,1,urgent,1,both_high,False,current_best_priority=urgent; m1_specialist_priority=high; m1_hybrid_priority=urgent; agreement=both_high; fault_gate=0.692; pre_event=0.822; fault_group=control_controller,urgent review: current best and M1 specialist both support high priority.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,1
manufacturer 1,7,2017-11-24 12:00:00,2017-11-24 18:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,16.7367727975,0.991428501921,0.892285651729,30.7875444174,1,0,0,0,no_active_anomaly,0.997214386423,1,critical,1-3d,0.662013399597,100,urgent,85.8386396505,urgent,79.3604019879,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; agreement=current_only_high; fault_gate=0.637; pre_event=0.449; fault_group=control_controller,urgent review: current best and M1 specialist both support high priority.,train,m1_runtime_model,2017-11-17 18:00:00,2017-11-24 18:00:00,1008,1008,1,0.636593343528,0.156417970192,0.0869312506813,0.448701244401,1,0,0,0,fault,,control_controller,1,0.662013399597,59.53897043,False,,85.8386396505,medium,0,urgent,1,current_only_high,True,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; agreement=current_only_high; fault_gate=0.637; pre_event=0.449; fault_group=control_controller,urgent review: current best and M1 specialist both support high priority.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,1
manufacturer 1,7,2017-11-24 00:00:00,2017-11-24 06:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,16.5002405234,0.981025222618,0.882922700356,30.3495601023,1,0,0,0,no_active_anomaly,0.997477931383,1,critical,1-3d,0.661728514583,100,urgent,81.5552525195,high,79.3518554375,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=high; agreement=current_only_high; fault_gate=0.328; pre_event=0.226; fault_group=control_controller,baseline review: current best is high but M1 specialist is not aligned.,train,m1_runtime_model,2017-11-17 06:00:00,2017-11-24 06:00:00,1008,1008,1,0.327903859886,0.0812219660974,0.0698188106666,0.226343019033,0,0,0,0,normal,,control_controller,1,0.661728514583,47.3007214843,False,,81.5552525195,medium,0,high,1,current_only_high,True,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=high; agreement=current_only_high; fault_gate=0.328; pre_event=0.226; fault_group=control_controller,baseline review: current best is high but M1 specialist is not aligned.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,1
manufacturer 1,7,2017-11-23 12:00:00,2017-11-23 18:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,16.7300617612,0.980236947668,0.882213252901,30.7838142119,1,0,0,0,no_active_anomaly,0.997487077239,1,critical,1-3d,0.653946544197,100,urgent,91.8457294738,urgent,79.1183963259,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; agreement=current_only_high; fault_gate=0.720; pre_event=0.765; fault_group=control_controller,urgent review: current best and M1 specialist both support high priority.,train,m1_runtime_model,2017-11-16 18:00:00,2017-11-23 18:00:00,1008,1008,1,0.720248487669,0.141416052373,0.0507452062871,0.765157961547,1,0,0,1,fault,,control_controller,1,0.653946544197,76.702084211,False,,91.8457294738,medium,0,urgent,1,current_only_high,True,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; agreement=current_only_high; fault_gate=0.720; pre_event=0.765; fault_group=control_controller,urgent review: current best and M1 specialist both support high priority.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,1
manufacturer 1,7,2017-11-24 18:00:00,2017-11-25 00:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,16.4746120276,1.00990049395,0.908910444559,30.2781587145,2,1,0,0,no_active_anomaly,0.996948181505,1,critical,1-3d,0.668793377222,100,urgent,87.1070307765,urgent,84.0638013167,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; agreement=current_only_high; fault_gate=0.580; pre_event=0.511; fault_group=control_controller,urgent review: current best and M1 specialist both support high priority.,train,m1_runtime_model,2017-11-18 00:00:00,2017-11-25 00:00:00,1008,1008,1,0.579879927527,0.0753613234479,0.0205469712321,0.510893522891,1,0,0,0,fault,,control_controller,1,0.668793377222,63.1629450757,False,,87.1070307765,medium,0,urgent,1,current_only_high,True,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; agreement=current_only_high; fault_gate=0.580; pre_event=0.511; fault_group=control_controller,urgent review: current best and M1 specialist both support high priority.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,1
manufacturer 1,7,2017-11-26 06:00:00,2017-11-26 12:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,15.9942185181,1.01100514895,0.909904634054,29.3708742266,2,7,1,1,iforest_0p90_and_mahalanobis_1p00_persistent,0.996777958822,1,critical,0-24h,0.988644875296,100,urgent,99.3634524149,urgent,95.9093462589,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|m1_specialist_gate_near_threshold,medium_high,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=urgent; m1_hybrid_priority=urgent; agreement=both_high; fault_gate=0.530; pre_event=0.973; fault_group=control_controller,urgent review: current best and M1 specialist both support high priority.,train,m1_runtime_model,2017-11-19 12:00:00,2017-11-26 12:00:00,1008,1008,1,0.529709382478,0.195384865659,0.126809312531,0.973126297368,1,0,0,1,fault,,control_controller,1,0.988644875296,98.1812926141,True,m1_specialist_gate_near_threshold,99.3634524149,urgent,1,urgent,1,both_high,False,current_best_priority=urgent; m1_specialist_priority=urgent; m1_hybrid_priority=urgent; agreement=both_high; fault_gate=0.530; pre_event=0.973; fault_group=control_controller,urgent review: current best and M1 specialist both support high priority.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,1
manufacturer 1,7,2017-11-23 00:00:00,2017-11-23 06:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,16.3137967194,0.986062141018,0.887455926916,29.9937593089,1,0,0,0,no_active_anomaly,0.995534074163,1,critical,3-7d,0.00327111450957,100,urgent,82.1603436212,high,59.5981334353,same_high_zone,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=high; agreement=current_only_high; fault_gate=0.624; pre_event=0.617; fault_group=control_controller,baseline review: current best is high but M1 specialist is not aligned.,train,m1_runtime_model,2017-11-16 06:00:00,2017-11-23 06:00:00,1008,1008,1,0.6237466327,0.124576308783,0.0532549884946,0.616934904874,1,0,0,1,fault,,control_controller,1,0.00327111450957,49.0295532034,False,,82.1603436212,medium,0,high,1,current_only_high,True,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=high; agreement=current_only_high; fault_gate=0.624; pre_event=0.617; fault_group=control_controller,baseline review: current best is high but M1 specialist is not aligned.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,1
manufacturer 1,7,2017-11-25 00:00:00,2017-11-25 06:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,16.0041453759,1.01779424046,0.916014816417,29.3841856834,2,2,0,0,no_active_anomaly,0.997070319871,1,critical,1-3d,0.670711959409,100,urgent,82.195719306,high,84.1213587823,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=high; agreement=current_only_high; fault_gate=0.403; pre_event=0.255; fault_group=control_controller,baseline review: current best is high but M1 specialist is not aligned.,train,m1_runtime_model,2017-11-18 06:00:00,2017-11-25 06:00:00,1008,1008,1,0.402622663515,0.0672137418628,0.0174803045654,0.254713960117,0,0,0,0,normal,,control_controller,1,0.670711959409,49.1306265887,False,,82.195719306,medium,0,high,1,current_only_high,True,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=high; agreement=current_only_high; fault_gate=0.403; pre_event=0.255; fault_group=control_controller,baseline review: current best is high but M1 specialist is not aligned.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,1
manufacturer 1,7,2017-11-21 12:00:00,2017-11-21 18:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,16.8119945663,0.975852760177,0.878267484159,30.9419034882,1,0,0,0,no_active_anomaly,0.995818398134,1,critical,3-7d,0.0015670964548,100,urgent,78.1498519153,high,59.5470128936,same_high_zone,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_specialist_gate_near_threshold|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=low; m1_hybrid_priority=high; agreement=current_only_high; fault_gate=0.507; pre_event=0.410; fault_group=control_controller,baseline review: current best is high but M1 specialist is not aligned.,train,m1_runtime_model,2017-11-14 18:00:00,2017-11-21 18:00:00,1008,1008,1,0.507306588431,0.143371531574,0.0944951144051,0.409527137796,1,0,0,0,fault,,control_controller,1,0.0015670964548,37.5710054724,True,m1_specialist_gate_near_threshold,78.1498519153,low,0,high,1,current_only_high,True,current_best_priority=urgent; m1_specialist_priority=low; m1_hybrid_priority=high; agreement=current_only_high; fault_gate=0.507; pre_event=0.410; fault_group=control_controller,baseline review: current best is high but M1 specialist is not aligned.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,1
manufacturer 1,7,2017-11-20 00:00:00,2017-11-20 06:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,16.2817201991,0.976559000562,0.878903100505,29.9408221544,1,0,0,0,no_active_anomaly,0.997305507593,1,critical,3-7d,0.0033166869534,100,urgent,74.8693320465,high,59.5995006086,same_high_zone,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=low; m1_hybrid_priority=high; agreement=current_only_high; fault_gate=0.316; pre_event=0.238; fault_group=control_controller,baseline review: current best is high but M1 specialist is not aligned.,train,m1_runtime_model,2017-11-13 06:00:00,2017-11-20 06:00:00,1008,1008,1,0.316224696041,0.0669366113014,0.0380686322288,0.238156199143,0,0,0,0,normal,,control_controller,1,0.0033166869534,28.1980915615,False,,74.8693320465,low,0,high,1,current_only_high,True,current_best_priority=urgent; m1_specialist_priority=low; m1_hybrid_priority=high; agreement=current_only_high; fault_gate=0.316; pre_event=0.238; fault_group=control_controller,baseline review: current best is high but M1 specialist is not aligned.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,1
