manufacturer,substation_id,window_start,window_end,m1_specialist_model_scope,m1_specialist_compact_window_start,m1_specialist_compact_window_end,m1_specialist_sample_count,m1_specialist_expected_count,m1_specialist_coverage_rate,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,outdoor_temperature__last_minus_first,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,p_net_meter_flow__last_1d_std_minus_prev_6d_std,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_minus_first,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,s_hc1_supply_temperature_error__last_minus_first,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean
manufacturer 1,11,2017-11-06 00:00:00,2017-11-06 06:00:00,m1_runtime_model,2017-10-30 06:00:00,2017-11-06 06:00:00,1008,1008,1,-4.27013888889,-1.94444444444,-1.75,2.025,0.394097222222,-43.2958007493,3.29125155932,-2.78917616501,11.45,2.92508680556,-2.62066033762,12.55,-10.790162037
manufacturer 1,11,2017-11-06 06:00:00,2017-11-06 12:00:00,m1_runtime_model,2017-10-30 12:00:00,2017-11-06 12:00:00,1008,1008,1,-4.74791666667,-0.125,-1.7,0.816666666667,0.644502314815,-34.1847960195,2.36082650273,-1.75594587562,-1.6,1.99256365741,-1.67030173464,-39.4,-4.05972222222
manufacturer 1,11,2017-11-06 12:00:00,2017-11-06 18:00:00,m1_runtime_model,2017-10-30 18:00:00,2017-11-06 18:00:00,1008,1008,1,0.751388888889,3.69722222222,-1.9,-0.834722222222,0.960243055556,28.212930134,0.105150598491,0.815313557117,-3.05,1.15309606481,-0.826441949623,13.85,1.26875
manufacturer 1,11,2017-11-06 18:00:00,2017-11-07 00:00:00,m1_runtime_model,2017-10-31 00:00:00,2017-11-07 00:00:00,1008,1008,1,2.24027777778,-2.78888888889,-1.15,0.485416666667,1.30451388889,28.1631040521,-1.85889929742,3.12389653266,10.5666666667,3.09759837963,-0.398681541226,-20.2,12.4102430556
manufacturer 1,11,2018-06-29 06:00:00,2018-06-29 12:00:00,m1_runtime_model,2018-06-22 12:00:00,2018-06-29 12:00:00,1008,1008,1,-5.99444444444,-2.22916666667,-7.7,-0.453472222222,0.156828703704,12.6786631087,-0.308333545178,0.436494055639,6.03333333333,0.0983217592593,0.158981411699,1.4,0
manufacturer 1,11,2018-06-29 12:00:00,2018-06-29 18:00:00,m1_runtime_model,2018-06-22 18:00:00,2018-06-29 18:00:00,1008,1008,1,-1.01111111111,3.55972222222,-0.4,-1.11944444444,-0.112731481481,30.7290256674,-2.16566284887,2.04351303318,3.58333333333,0.779398148148,0.585057581381,1.55,0
manufacturer 1,11,2018-06-29 18:00:00,2018-06-30 00:00:00,m1_runtime_model,2018-06-23 00:00:00,2018-06-30 00:00:00,1008,1008,1,3.10555555556,1.32083333333,-1.95,0.43125,0.119328703704,36.6135181659,-4.11611374408,4.22585406793,7.81666666667,1.5587962963,0.861478463253,4.85,0
manufacturer 1,11,2018-06-30 00:00:00,2018-06-30 06:00:00,m1_runtime_model,2018-06-23 06:00:00,2018-06-30 06:00:00,1008,1008,1,0.279166666667,-5.64305555556,-1.1,2.65138888889,0.636863425926,12.8754087572,-5.7823250878,6.33404735927,9.05,2.82881944444,0.507254962608,4.75,0
manufacturer 1,11,2018-06-30 06:00:00,2018-06-30 12:00:00,m1_runtime_model,2018-06-23 12:00:00,2018-06-30 12:00:00,997,1008,0.989087301587,-4.20971682964,1.88592982456,-1.60526315789,2.5808178746,1.52280375647,-2.67149468782,-6.01884935328,7.4844395098,9.9150877193,3.62294544384,-0.0264447312698,2.55894736842,0
manufacturer 1,11,2018-11-20 06:00:00,2018-11-20 12:00:00,m1_runtime_model,2018-11-13 12:00:00,2018-11-20 12:00:00,1008,1008,1,2.33194444444,0.419444444444,0.3,2.55902777778,0.755208333333,-22.1725911379,-1.81265950137,2.53593811347,-0.733333333333,0.319675925926,-1.10871590595,-0.2,-0.0140625
manufacturer 1,11,2018-11-20 12:00:00,2018-11-20 18:00:00,m1_runtime_model,2018-11-13 18:00:00,2018-11-20 18:00:00,1008,1008,1,1.3,1.27916666667,2.55,-0.410416666667,1.67297453704,-19.5341204024,-1.38715684361,3.06748552563,14.2833333333,0.112615740741,-1.63835224295,-1.85,-0.0116319444444
manufacturer 1,11,2018-11-20 18:00:00,2018-11-21 00:00:00,m1_runtime_model,2018-11-14 00:00:00,2018-11-21 00:00:00,1008,1008,1,0.496527777778,-1.98472222222,1.8,-0.860416666667,1.34496527778,-11.0187157152,-1.52291504033,2.87281664715,4.35,0.206076388889,-1.67088786621,-0.5,-0.00810185185185
manufacturer 1,11,2018-11-21 00:00:00,2018-11-21 06:00:00,m1_runtime_model,2018-11-14 06:00:00,2018-11-21 06:00:00,1008,1008,1,-2.05694444444,-1.42361111111,-0.1,-3.16527777778,-0.506828703704,-12.0201791003,-2.38754716367,1.88348295602,-1.76666666667,0.413715277778,-1.06582091139,4.95,-0.00746527777778
manufacturer 1,11,2018-11-21 06:00:00,2018-11-21 12:00:00,m1_runtime_model,2018-11-14 12:00:00,2018-11-21 12:00:00,1008,1008,1,-2.60416666667,-0.376388888889,-0.85,-5.22777777778,-2.07453703704,10.0490770278,-3.70370505109,1.64320269047,-0.9,0.258564814815,-0.790422859552,6.95,-0.00729166666667
manufacturer 1,11,2018-11-21 12:00:00,2018-11-21 18:00:00,m1_runtime_model,2018-11-14 18:00:00,2018-11-21 18:00:00,1008,1008,1,-0.529166666667,1.11805555556,-2.55,-2.38402777778,-3.78518518519,6.85794289287,-4.9244559242,1.15147902923,-0.466666666667,0.147800925926,-0.507128033218,3.4,-0.00601851851852
manufacturer 1,11,2018-11-21 18:00:00,2018-11-22 00:00:00,m1_runtime_model,2018-11-15 00:00:00,2018-11-22 00:00:00,1008,1008,1,0.105555555556,-1.64861111111,-0.2,-0.08125,-5.0009837963,7.38336205758,-5.63372704049,0.645195075023,1.81666666667,0.162962962963,-0.487002283755,0.65,-0.00243055555556
manufacturer 1,11,2018-11-22 00:00:00,2018-11-22 06:00:00,m1_runtime_model,2018-11-15 06:00:00,2018-11-22 06:00:00,1008,1008,1,-0.730555555556,0.718055555556,-0.4,-0.946527777778,-5.12847222222,6.15316891617,-6.02473402535,0.910344311861,-1.9,-0.0748263888889,-0.925285787079,-0.35,-0.000462962962963
manufacturer 1,11,2018-11-22 06:00:00,2018-11-22 12:00:00,m1_runtime_model,2018-11-15 12:00:00,2018-11-22 12:00:00,1008,1008,1,-0.836805555556,-1.46111111111,-1.55,-2.27361111111,-5.6671875,-9.65086422059,-5.67348580391,0.0217258440047,-0.2,0.0185185185185,-1.11553886741,-0.6,0
manufacturer 1,11,2018-11-22 12:00:00,2018-11-22 18:00:00,m1_runtime_model,2018-11-15 18:00:00,2018-11-22 18:00:00,1008,1008,1,-0.856944444444,0.490277777778,-4.35,-0.459722222222,-5.33159722222,-9.32780433449,-4.94647361273,-0.368130739878,-2.88333333333,-0.00792824074073,-1.10946323714,-0.7,0
manufacturer 1,11,2018-11-22 18:00:00,2018-11-23 00:00:00,m1_runtime_model,2018-11-16 00:00:00,2018-11-23 00:00:00,1008,1008,1,-2.46597222222,-4.45138888889,-5.9,4.41527777778,-4.08802083333,-5.06129412899,-4.09677354159,0.0271391152503,0.966666666667,-0.0928819444444,-1.11573475767,0.2,0
manufacturer 1,11,2018-11-23 00:00:00,2018-11-23 06:00:00,m1_runtime_model,2018-11-16 06:00:00,2018-11-23 06:00:00,1008,1008,1,-4.70208333333,-0.991666666667,-3.3,4.33958333333,-2.82141203704,-9.06294403642,-3.31679682447,0.515696950589,0.05,-0.0936342592593,-1.13742275308,-0.8,0
manufacturer 1,11,2019-01-11 12:00:00,2019-01-11 18:00:00,m1_runtime_model,2019-01-04 18:00:00,2019-01-11 18:00:00,1008,1008,1,1.27361111111,2.09583333333,-4.5,4.84236111111,0.134085648148,-25.014578745,-0.311182378679,0.459633552108,3.71666666667,0.0737268518519,-0.162394661042,-0.4,0.280729166667
manufacturer 1,11,2019-01-11 18:00:00,2019-01-12 00:00:00,m1_runtime_model,2019-01-05 00:00:00,2019-01-12 00:00:00,1008,1008,1,2.33888888889,-0.281944444444,-1.3,7.97569444444,2.02355324074,-23.0057698508,-1.22019447002,2.70658689293,9.5,0.0469907407408,-0.636190265695,-0.2,0.287962962963
manufacturer 1,11,2019-01-12 06:00:00,2019-01-12 12:00:00,m1_runtime_model,2019-01-05 12:00:00,2019-01-12 12:00:00,1008,1008,1,-1.12777777778,-0.923611111111,-5.1,0.0798611111111,6.14299768519,-17.6811380009,0.717374112469,5.06342105489,0.266666666667,0.123090277778,-1.04000809824,0.35,0.404803240741
manufacturer 1,11,2019-01-12 12:00:00,2019-01-12 18:00:00,m1_runtime_model,2019-01-05 18:00:00,2019-01-12 18:00:00,1008,1008,1,-2.12569444444,-1.87916666667,-7.85,0.809722222222,6.62604166667,-7.15296016324,1.16360651228,5.53606856121,5.68333333333,0.936342592593,-0.7117166529,-0.25,1.0625
manufacturer 1,11,2019-01-12 18:00:00,2019-01-13 00:00:00,m1_runtime_model,2019-01-06 00:00:00,2019-01-13 00:00:00,1008,1008,1,-3.32916666667,-1.97638888889,-6.8,1.07291666667,6.06487268519,-4.94621590792,0.950067011722,5.11743193312,0.666666666667,1.6796875,-0.537543269169,0.15,1.80601851852
manufacturer 1,11,2019-01-13 00:00:00,2019-01-13 06:00:00,m1_runtime_model,2019-01-06 06:00:00,2019-01-13 06:00:00,1008,1008,1,-3.34583333333,-0.859722222222,-7.7,-2.11180555556,5.26273148148,-5.92693763637,0.636982876011,4.94037694468,10.8833333333,2.43402777778,-0.647495038446,0.9,2.52494212963
manufacturer 1,11,2019-01-13 06:00:00,2019-01-13 12:00:00,m1_runtime_model,2019-01-06 12:00:00,2019-01-13 12:00:00,1008,1008,1,-2.23888888889,-0.781944444444,-9.75,-1.78611111111,5.0412037037,-12.2037251555,0.180998911364,5.23307522124,3.78333333333,2.90954861111,-1.01983221196,-0.75,2.94959490741
manufacturer 1,11,2019-01-13 12:00:00,2019-01-13 18:00:00,m1_runtime_model,2019-01-06 18:00:00,2019-01-13 18:00:00,1008,1008,1,-0.631944444444,1.15972222222,-9.2,0.322916666667,3.71950231481,-7.31319437479,-1.15844044107,5.21936147984,8.83333333333,2.88194444444,-1.15929238609,1.6,2.95052083333
manufacturer 1,11,2019-01-13 18:00:00,2019-01-14 00:00:00,m1_runtime_model,2019-01-07 00:00:00,2019-01-14 00:00:00,1008,1008,1,0.0520833333333,-1.43333333333,-10.4,0.179861111111,3.55243055556,-10.6345943571,-0.754951538137,4.61697525987,6.3,2.87881944444,-0.969764072858,4.55,2.99322916667
manufacturer 1,11,2019-01-14 00:00:00,2019-01-14 06:00:00,m1_runtime_model,2019-01-07 06:00:00,2019-01-14 06:00:00,1008,1008,1,-0.881944444444,-0.0569444444444,-10.1,-4.10625,1.16400462963,2.37485219809,-2.40532378143,3.84948333685,8.26666666667,3.18998842593,-0.522668761846,0.45,3.22222222222
manufacturer 1,12,2015-06-24 12:00:00,2015-06-24 18:00:00,m1_runtime_model,2015-06-17 18:00:00,2015-06-24 18:00:00,1008,1008,1,3.52430555556,6.74027777778,5.3,0.0277777777778,-0.300694444444,-14.4015565614,1.13951280184,-1.44044654775,-4.28333333333,-0.466898148148,-1.32786002868,-0.4,-0.538194444444
manufacturer 1,12,2015-06-24 18:00:00,2015-06-25 00:00:00,m1_runtime_model,2015-06-18 00:00:00,2015-06-25 00:00:00,1008,1008,1,7.49305555556,-0.0944444444444,5.5,0.0548611111111,-0.343634259259,-14.2507263482,1.34282375999,-1.68724393186,-2.76666666667,-0.535763888889,-1.30572601124,-0.4,-0.538194444444
manufacturer 1,12,2015-06-25 00:00:00,2015-06-25 06:00:00,m1_runtime_model,2015-06-18 06:00:00,2015-06-25 06:00:00,1008,1008,1,1.67638888889,-3.19861111111,5.35,-0.157638888889,-0.374363425926,-14.2232225368,1.49986254899,-1.87741168041,-4.56666666667,-0.615335648148,-1.29450085263,-0.15,-0.538194444444
manufacturer 1,12,2015-06-25 06:00:00,2015-06-25 12:00:00,m1_runtime_model,2015-06-18 12:00:00,2015-06-25 12:00:00,1008,1008,1,-4.06111111111,-1.63055555556,3.55,-0.175694444444,-0.306134259259,1.33533135638,0.961180146792,-1.28997064167,-10.9833333333,-0.55162037037,-1.04938700819,-0.65,-0.398668981481
manufacturer 1,12,2015-06-25 12:00:00,2015-06-25 18:00:00,m1_runtime_model,2015-06-18 18:00:00,2015-06-25 18:00:00,1008,1008,1,-4.55416666667,-2.64861111111,-1.4,0.1,-0.144444444444,0.858438268128,0.646307588076,-0.799579945799,-6.16666666667,-0.284606481481,-0.385915225419,-0.2,-0.0615162037037
manufacturer 1,12,2015-06-25 18:00:00,2015-06-26 00:00:00,m1_runtime_model,2015-06-19 00:00:00,2015-06-26 00:00:00,1008,1008,1,-3.94930555556,-0.970833333333,-1.35,0.296527777778,-0.0108796296296,1.17984623872,0.273899051491,-0.289364837398,-0.75,-0.121643518519,-0.0427967340812,-0.25,0.0993055555556
manufacturer 1,12,2015-06-26 00:00:00,2015-06-26 06:00:00,m1_runtime_model,2015-06-19 06:00:00,2015-06-26 06:00:00,1008,1008,1,-2.99583333333,-1.40138888889,-1.7,0.10625,0.033275462963,-2.11697315274,-0.0935467479675,0.12199695122,0.3,-0.0566550925926,-0.0454251477709,-0.4,0.108159722222
manufacturer 1,12,2015-06-26 06:00:00,2015-06-26 12:00:00,m1_runtime_model,2015-06-19 12:00:00,2015-06-26 12:00:00,1008,1008,1,-1.02013888889,1.73333333333,1.15,-0.107638888889,0.087037037037,-2.60242063194,-0.0632113821138,0.145848577236,-5.33333333333,0.0590856481481,-0.0996532595088,0.2,0.108159722222
manufacturer 1,12,2015-06-26 12:00:00,2015-06-26 18:00:00,m1_runtime_model,2015-06-19 18:00:00,2015-06-26 18:00:00,1008,1008,1,3.94791666667,5.83055555556,-0.95,-0.0180555555556,0.0752893518519,-6.81531099378,0.452032520325,-0.381680216802,-0.666666666667,0.0205439814815,-0.159892427853,0.5,-0.019849537037
manufacturer 1,12,2015-06-26 18:00:00,2015-06-27 00:00:00,m1_runtime_model,2015-06-20 00:00:00,2015-06-27 00:00:00,1008,1008,1,6.05972222222,-1.275,-3.6,0.04375,0.034375,-7.03195951319,0.545409891599,-0.516546409214,-1.7,-0.0220486111111,-0.187353376625,-0.4,-0.0939814814815
manufacturer 1,12,2015-06-27 00:00:00,2015-06-27 06:00:00,m1_runtime_model,2015-06-20 06:00:00,2015-06-27 06:00:00,1008,1008,1,-0.744444444444,-4.76944444444,-3.1,-0.218055555556,-0.0652199074074,-5.53368965549,0.647613636364,-0.717583333333,-2.13333333333,-0.115393518519,-0.138068747547,0.3,-0.103298611111
manufacturer 1,12,2015-06-27 06:00:00,2015-06-27 12:00:00,m1_runtime_model,2015-06-20 12:00:00,2015-06-27 12:00:00,1008,1008,1,-5.30138888889,0.211111111111,-3.75,-0.265277777778,-0.0887152777778,1.01344148864,0.483232323232,-0.576724747475,-2.3,-0.151678240741,-0.121274619836,-0.4,-0.103298611111
manufacturer 1,12,2015-06-27 12:00:00,2015-06-27 18:00:00,m1_runtime_model,2015-06-20 18:00:00,2015-06-27 18:00:00,1008,1008,1,0.148611111111,4.64444444444,-2.65,-0.0694444444444,-0.217013888889,2.73787201717,0.609797979798,-0.831941919192,-1.16666666667,-0.261342592593,-0.174491049694,0.2,-0.103298611111
manufacturer 1,12,2015-06-27 18:00:00,2015-06-28 00:00:00,m1_runtime_model,2015-06-21 00:00:00,2015-06-28 00:00:00,1008,1008,1,4.30902777778,-0.881944444444,-1.85,0.0347222222222,-0.213252314815,3.09716386022,0.566549570648,-0.779607403071,-2.1,-0.210532407407,-0.185846182837,-0.2,-0.103298611111
manufacturer 1,12,2015-06-28 00:00:00,2015-06-28 06:00:00,m1_runtime_model,2015-06-21 06:00:00,2015-06-28 06:00:00,1008,1008,1,-0.925,-4.73055555556,-4.35,0.0819444444444,-0.204340277778,0.417890607758,0.602158144679,-0.806207715327,0.866666666667,-0.1875,-0.199779255608,0.45,-0.101215277778
manufacturer 1,12,2015-06-28 06:00:00,2015-06-28 12:00:00,m1_runtime_model,2015-06-21 12:00:00,2015-06-28 12:00:00,1008,1008,1,-4.76875,0.805555555556,-0.65,0.0104166666667,-0.172685185185,-5.7304518877,0.763051327088,-0.935331284153,-3.26666666667,-0.140046296296,-0.214625839294,0,-0.101215277778
manufacturer 1,12,2015-06-28 12:00:00,2015-06-28 18:00:00,m1_runtime_model,2015-06-21 18:00:00,2015-06-28 18:00:00,1008,1008,1,1.45138888889,6.02222222222,5.8,0.143055555556,-0.0418981481481,-3.50204904333,0.802774525111,-0.843797163674,-7.7,-0.0353587962963,-0.0932898811397,-0.45,-0.0563078703704
manufacturer 1,12,2015-06-28 18:00:00,2015-06-29 00:00:00,m1_runtime_model,2015-06-22 00:00:00,2015-06-29 00:00:00,1008,1008,1,6.54722222222,0.244444444444,3.15,0.202083333333,-0.00162037037037,-3.1991367261,0.796553799115,-0.797009985688,1.26666666667,-0.0320023148148,-0.0559416900378,0.1,-0.0314236111111
manufacturer 1,12,2015-06-29 00:00:00,2015-06-29 06:00:00,m1_runtime_model,2015-06-22 06:00:00,2015-06-29 06:00:00,1008,1008,1,1.41666666667,-3.67777777778,1,0.0277777777778,0.0744212962963,-1.60433843864,1.0462285324,-0.970569867291,-2.6,0.0353009259259,-0.131549445833,0,-0.0315972222222
manufacturer 1,12,2015-06-29 06:00:00,2015-06-29 12:00:00,m1_runtime_model,2015-06-22 12:00:00,2015-06-29 12:00:00,1008,1008,1,-3.90208333333,-0.693055555556,3.25,-0.0708333333333,0.0690393518519,-1.67290730236,0.961683580536,-0.891421090294,-0.0666666666667,0.0328703703704,-0.140275596007,0.1,-0.0315972222222
manufacturer 1,12,2015-06-29 12:00:00,2015-06-29 18:00:00,m1_runtime_model,2015-06-22 18:00:00,2015-06-29 18:00:00,1008,1008,1,-0.434027777778,4.19583333333,4.9,-0.109027777778,0.0298032407407,-1.32631027665,0.6018735363,-0.570879683841,-3.08333333333,0.0341435185185,-0.160114032844,-0.2,-0.0315972222222
manufacturer 1,12,2015-06-29 18:00:00,2015-06-30 00:00:00,m1_runtime_model,2015-06-23 00:00:00,2015-06-30 00:00:00,1008,1008,1,3.40763888889,-0.883333333333,3.1,-0.0534722222222,0.00561342592593,-1.09035415693,0.776915820973,-0.770094164715,-1.83333333333,0.0650462962963,-0.150511476028,0.1,-0.0314236111111
manufacturer 1,12,2015-06-30 00:00:00,2015-06-30 06:00:00,m1_runtime_model,2015-06-23 06:00:00,2015-06-30 06:00:00,1008,1008,1,-0.959722222222,-4.34861111111,0.45,-0.00833333333333,-0.0368055555556,-0.0697045157573,0.697331186573,-0.733038966953,0.7,0.0734375,-0.156991651893,0.4,-0.0305555555556
manufacturer 1,12,2015-06-30 06:00:00,2015-06-30 12:00:00,m1_runtime_model,2015-06-23 12:00:00,2015-06-30 12:00:00,1008,1008,1,-4.35902777778,0.8625,0.7,-0.104166666667,-0.0909143518519,0.722126821863,0.699811345303,-0.789724824356,1.6,0.0587962962963,-0.150759887602,0.25,-0.0305555555556
manufacturer 1,12,2015-06-30 12:00:00,2015-06-30 18:00:00,m1_runtime_model,2015-06-23 18:00:00,2015-06-30 18:00:00,1008,1008,1,1.43819444444,5.5,5.4,-0.0118055555556,-0.0497106481481,1.24011423719,0.727849336456,-0.776495413739,-2.2,0.0936921296296,-0.129267496777,-0.2,-0.0305555555556
manufacturer 1,12,2015-06-30 18:00:00,2015-07-01 00:00:00,m1_runtime_model,2015-06-24 00:00:00,2015-07-01 00:00:00,1008,1008,1,5.96736111111,0.0722222222222,3.95,0.252083333333,-0.00827546296297,1.22927679181,0.706284153005,-0.71345709732,-1.56666666667,0.112037037037,-0.121657371829,0.05,-0.0305555555556
manufacturer 1,12,2015-07-01 00:00:00,2015-07-01 06:00:00,m1_runtime_model,2015-06-24 06:00:00,2015-07-01 06:00:00,1008,1008,1,0.615972222222,-4.4125,1.85,0.229166666667,0.0667824074074,1.67028807844,0.662293041004,-0.594644935972,-0.966666666667,0.179050925926,-0.118297000458,0.2,-0.0305555555556
manufacturer 1,12,2015-07-01 06:00:00,2015-07-01 12:00:00,m1_runtime_model,2015-06-24 12:00:00,2015-07-01 12:00:00,1008,1008,1,-4.29444444444,0.163888888889,0.3,-0.06875,0.0946180555556,4.8795063004,0.608063316518,-0.512540825896,-2.56666666667,0.151967592593,-0.0773642901775,-0.45,-0.0305555555556
manufacturer 1,12,2015-11-29 12:00:00,2015-11-29 18:00:00,m1_runtime_model,2015-11-22 18:00:00,2015-11-29 18:00:00,1008,1008,1,1.76041666667,1.1,-5.05,-0.0638888888889,0.738020833333,-21.1908947686,1.05135747641,0.718984572349,2.06666666667,0.396643518519,1.75173930345,0.15,0.120081018519
manufacturer 1,12,2015-11-29 18:00:00,2015-11-30 00:00:00,m1_runtime_model,2015-11-23 00:00:00,2015-11-30 00:00:00,1008,1008,1,0.729166666667,-1.50277777778,-4.15,-0.995833333333,0.227546296296,-2.47807877532,0.761772856354,0.448788107539,2.2,-0.100405092593,1.83998362108,0.25,-0.375405092593
manufacturer 1,12,2015-11-30 00:00:00,2015-11-30 06:00:00,m1_runtime_model,2015-11-23 06:00:00,2015-11-30 06:00:00,1008,1008,1,-1.96666666667,-2.02777777778,-4.55,1.19930555556,0.906944444444,-29.0982405712,1.47823217618,0.559010846086,2.43333333333,1.46759259259,2.29117599418,0.35,1.16626157407
manufacturer 1,12,2015-11-30 06:00:00,2015-11-30 12:00:00,m1_runtime_model,2015-11-23 12:00:00,2015-11-30 12:00:00,1008,1008,1,-2.69305555556,0.172222222222,-3.2,4.22708333333,1.51689814815,0.293826622452,2.01177040545,0.787116882183,1.96666666667,2.16001157407,2.70436914627,-0.05,1.82008101852
manufacturer 1,12,2015-11-30 12:00:00,2015-11-30 18:00:00,m1_runtime_model,2015-11-23 18:00:00,2015-11-30 18:00:00,1008,1008,1,0.229166666667,2.14166666667,-3.8,0.844444444444,1.73096064815,0.279944113334,2.57454499541,0.643752525253,0.641666666667,2.28784722222,3.08944193689,-0.8,2.034375
manufacturer 1,13,2016-07-18 00:00:00,2016-07-18 06:00:00,m1_runtime_model,2016-07-11 06:00:00,2016-07-18 06:00:00,1008,1008,1,-0.529166666667,-1.6375,0.6,-6.92569444444,-3.80190972222,162.892912311,1.39108473039,-5.44877590686,-15.8771428571,4.64079861111,-1.59224192379,43.05,-11.3762152778
manufacturer 1,13,2016-07-18 06:00:00,2016-07-18 12:00:00,m1_runtime_model,2016-07-11 12:00:00,2016-07-18 12:00:00,1008,1008,1,-2.00694444444,0.416666666667,2.9,-3.45972222222,-6.72997685185,-791.009550311,1.19298620098,-6.83822884804,-17.4766666667,5.99236111111,-4.55710774936,43.95,-15.4767361111
manufacturer 1,13,2016-07-18 12:00:00,2016-07-18 18:00:00,m1_runtime_model,2016-07-11 18:00:00,2016-07-18 18:00:00,1008,1008,1,0.879861111111,2.56388888889,3.4,-1.70486111111,-7.82170138889,-689.517805132,1.09270090686,-8.63746561275,-11.1133333333,5.14392361111,-4.86629629287,44.1,-14.2385416667
manufacturer 1,13,2016-07-18 18:00:00,2016-07-19 00:00:00,m1_runtime_model,2016-07-12 00:00:00,2016-07-19 00:00:00,1008,1008,1,2.69722222222,-0.15,3.95,-0.631944444444,-8.07696759259,102.047698903,1.09758450441,-8.91474694369,-17.53,4.66475694444,-4.74651347215,43.75,-12.9909722222
manufacturer 1,13,2016-07-19 00:00:00,2016-07-19 06:00:00,m1_runtime_model,2016-07-12 06:00:00,2016-07-19 06:00:00,1008,1008,1,0.245833333333,-1.77222222222,1.9,-0.143055555556,-7.85422453704,89.5997101168,0.89582921434,-8.44022280702,-16.794,4.27482638889,-4.6057078665,42.6,-11.7409722222
manufacturer 1,13,2016-07-19 06:00:00,2016-07-19 12:00:00,m1_runtime_model,2016-07-12 12:00:00,2016-07-19 12:00:00,1008,1008,1,-1.72569444444,0.243055555556,3.25,-0.120833333333,-7.48061342593,63.8326129705,0.838852299955,-7.98288074508,-7.37833333333,3.96799768519,-4.40958728542,-5.3,-10.9746527778
manufacturer 1,13,2016-07-19 12:00:00,2016-07-19 18:00:00,m1_runtime_model,2016-07-12 18:00:00,2016-07-19 18:00:00,1008,1008,1,0.746527777778,2.77916666667,3.3,-0.0333333333333,-6.97673611111,299.239643029,0.272021839538,-6.46953207534,2.745,3.16267361111,-4.26692910318,-4.75,-10.1927083333
manufacturer 1,13,2016-07-19 18:00:00,2016-07-20 00:00:00,m1_runtime_model,2016-07-13 00:00:00,2016-07-20 00:00:00,1008,1008,1,2.61458333333,-0.572222222222,3.2,0.361805555556,-6.63101851852,58.1494575864,-0.101563348556,-5.53282569132,-2.50611111111,2.83206018519,-3.99311393585,4.65,-10.1927083333
manufacturer 1,13,2016-07-20 00:00:00,2016-07-20 06:00:00,m1_runtime_model,2016-07-13 06:00:00,2016-07-20 06:00:00,1008,1008,1,0.0722222222222,-1.49027777778,3.7,0.345833333333,-6.28315972222,68.3462285361,-0.420794248803,-4.68173673684,-18.5083333333,2.19398148148,-3.84374153276,42.55,-9.70572916667
