manufacturer,substation_id,window_start,window_end,configuration_type,label,fault_label,fault_event_id,anomaly_ensemble_score,anomaly_policy_score,iforest_score_ratio,mahalanobis_score_ratio,anomaly_consensus_count,anomaly_criticality,anomaly_event_label,anomaly_evidence_event_label,anomaly_evidence_source,risk_probability,risk_score,risk_level_calibrated,predicted_lead_time_bucket,leadtime_urgency_score,current_best_priority_score,current_best_priority_level,priority_score,priority_level,priority_source,policy_version,current_best_weight,m1_specialist_weight,decision_basis,priority_high_label,m1_specialist_priority_score,m1_specialist_priority_level,m1_hybrid_priority_score,m1_hybrid_priority_level,m1_evidence_pre_event_score,m1_evidence_leadtime_score,m1_evidence_priority_score,m1_evidence_priority_level,m1_evidence_trigger,m1_risk_pre_event_priority_score,m1_risk_pre_event_priority_level,m1_risk_pre_event_trigger,m1_priority_agreement,m1_specialist_fault_probability,m1_specialist_task_probability,m1_specialist_activity_probability,m1_specialist_pre_event_probability,m1_specialist_primary_state,m1_specialist_secondary_tags,m1_specialist_fault_group,m1_specialist_group_weight,m1_specialist_gate_review_required,m1_specialist_gate_review_reasons,shadow_priority_score,priority_policy_agreement,operational_label,primary_state,review_required,review_reasons,trust_level,first_crossing_time,stable_crossing_time,stable_crossing_lead_hours,why_reason,recommended_action
manufacturer 1,7,2017-11-19 12:00:00,2017-11-19 18:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,17.7511419531,1.00079263922,0.900713375297,32.6939748429,2,1,0,0,no_active_anomaly,0.943547848928,0.990725241375,critical,0-24h,0.921475942435,92.4701,urgent,99.9768131034,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,79.0504647749,high,88.712602137,urgent,90.7385209124,94.1475942435,94.1475942435,medium,none,99.9768131034,urgent,risk,both_high,0.550167540227,0.112019240813,0.0506202795722,0.907385209124,fault,,unknown_review,0.1,False,,91.1341665487,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=high; m1_hybrid_priority=urgent; m1_evidence_priority=medium; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=both_high; fault_gate=0.550; pre_event=0.907; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,7,2017-11-20 00:00:00,2017-11-20 06:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,16.2817201991,0.976559000562,0.878903100505,29.9408221544,1,0,0,0,no_active_anomaly,0.956029813135,0.997248250698,critical,0-24h,0.830264308931,92.3035,urgent,99.9931206267,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,39.5065202208,low,77.5203456618,high,23.8156199143,85.0264308931,85.0264308931,low,none,99.9931206267,urgent,risk,current_only_high,0.316224696041,0.0669366113014,0.0380686322288,0.238156199143,normal,,unknown_review,0.1,False,,84.2565830563,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=low; m1_hybrid_priority=high; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.316; pre_event=0.238; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,7,2017-11-19 18:00:00,2017-11-20 00:00:00,SH + DHW,pre_fault,Motorised control valve (primary side) defective,67,16.737229136,0.982190864221,0.883971777799,30.7957781141,1,0,0,0,no_active_anomaly,0.949703054218,0.993956724152,critical,0-24h,0.871046549503,91.9943,urgent,99.9848918104,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,30.4700918394,low,74.767521715,high,5.16126428064,89.1046549503,89.1046549503,low,none,99.9848918104,urgent,risk,current_only_high,0.361961332122,0.0683808687904,0.0519868248211,0.0516126428064,normal,,unknown_review,0.1,False,,85.2990163135,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement|m1_priority_disagreement,medium,2017-11-19 18:00:00,2017-11-19 18:00:00,162,current_best_priority=urgent; m1_specialist_priority=low; m1_hybrid_priority=high; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.362; pre_event=0.052; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,30,2020-03-13 18:00:00,2020-03-14 00:00:00,SH + DHW,pre_fault,Leakage,10,31.6478709912,1.26110780855,1.1349970277,58.7064573361,2,5,1,1,iforest_0p90_and_mahalanobis_1p00_persistent,0.758476936053,0.841973473115,high,1-3d,0.767433184459,91.434,urgent,99.3541341321,high,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,67.9606661112,medium,84.8614665111,urgent,78.977582868,78.7433184459,78.977582868,low,none,99.3541341321,high,risk,current_only_high,0.462234367879,0.0362346695898,0.0226280158257,0.78977582868,normal,,unknown_review,0.1,True,m1_specialist_gate_near_threshold,80.5815365551,same_tier,predictive_fault_risk,predictive_fault_risk,True,m1_specialist_gate_near_threshold|m1_priority_disagreement|m1_specialist_gate_near_threshold|m1_priority_disagreement,high,2020-03-13 00:00:00,2020-03-14 00:00:00,60,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=high; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.462; pre_event=0.790; fault_group=unknown_review,priority review: evidence gate triggered by risk; confirm before dispatch.
manufacturer 1,10,2014-05-04 06:00:00,2014-05-04 12:00:00,SH + DHW,pre_fault,Motorised control valve (primary side): Actuator defective,1,30.2699052733,1.0920755162,0.98286796458,56.2414289244,2,3,0,0,no_active_anomaly,0.913990360924,1,critical,0-24h,0.858647451448,91.2617,urgent,100,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,82.2413107935,high,88.7359910222,urgent,99.9670677273,87.8647451448,99.9670677273,urgent,pre_event,100,urgent,risk|pre_event,both_high,0.885811184642,0.0811678135826,0.017301994302,0.999670677273,fault,,unknown_review,0.1,False,,89.7594235434,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|risk_high_but_anomaly_not_confirmed,medium,2014-05-04 00:00:00,2014-05-04 00:00:00,12,current_best_priority=urgent; m1_specialist_priority=high; m1_hybrid_priority=urgent; m1_evidence_priority=urgent; evidence_trigger=pre_event; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk|pre_event; agreement=both_high; fault_gate=0.886; pre_event=1.000; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk|pre_event.
manufacturer 1,13,2020-05-25 06:00:00,2020-05-25 12:00:00,SH + DHW,pre_fault,Shut-off valve closed,53,1.03546082886,1.03570452167,0.932134069507,1.12709021922,2,40,1,1,iforest_0p90_and_mahalanobis_1p00_persistent,0.362081966263,0.84517023549,high,0-24h,0.961463921833,91.1425,urgent,99.3724013457,high,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,82.4604290724,high,88.7115201403,urgent,94.7572934863,98.1463921833,98.1463921833,medium,none,99.3724013457,high,risk,both_high,0.69331378557,0.199396561346,0.121706242089,0.947572934863,fault,,unknown_review,0.1,False,,86.5782806069,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|long_persistent_anomaly,medium_high,2020-05-25 06:00:00,2020-05-25 06:00:00,24,current_best_priority=urgent; m1_specialist_priority=high; m1_hybrid_priority=urgent; m1_evidence_priority=medium; evidence_trigger=none; risk_pre_event_priority=high; risk_pre_event_trigger=risk; agreement=both_high; fault_gate=0.693; pre_event=0.948; fault_group=unknown_review,priority review: evidence gate triggered by risk; confirm before dispatch.
manufacturer 1,31,2020-01-11 00:00:00,2020-01-11 06:00:00,SH + DHW,pre_fault,"Heat exchanger: Leakage, external",45,333.672004941,1.06677350143,0.96009615129,628.718414622,2,2,0,0,no_active_anomaly,0.872408166884,0.967621370818,critical,1-3d,0.681047195682,91.1125,urgent,99.919053427,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,65.926387245,medium,84.0603884286,urgent,79.9908570447,70.1047195682,79.9908570447,low,none,99.919053427,urgent,risk,current_only_high,0.723478676859,0.140151358338,0.0645335555081,0.799908570447,fault,,unknown_review,0.1,False,,82.6505912655,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_risk_high_threshold|near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement|m1_priority_disagreement,medium,2020-01-11 00:00:00,2020-01-11 00:00:00,60,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=urgent; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.723; pre_event=0.800; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,31,2020-01-11 12:00:00,2020-01-11 18:00:00,SH + DHW,pre_fault,"Heat exchanger: Leakage, external",45,1.07919596894,0.964331180359,0.867898062323,1.26657335783,1,2,0,0,no_active_anomaly,0.813752801023,0.956019458779,critical,1-3d,0.666461611048,90.0806,urgent,99.8900486469,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,56.15502338,medium,80.5814385464,high,63.0203182701,68.6461611048,68.6461611048,low,none,99.8900486469,urgent,risk,current_only_high,0.5482756384,0.226744409076,0.154413662137,0.630203182701,fault,,unknown_review,0.1,True,m1_specialist_gate_near_threshold,77.0749185643,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_risk_high_threshold|near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_specialist_gate_near_threshold|m1_priority_disagreement|m1_specialist_gate_near_threshold|m1_priority_disagreement,medium,2020-01-11 00:00:00,2020-01-11 00:00:00,60,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=high; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.548; pre_event=0.630; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,30,2020-03-12 18:00:00,2020-03-13 00:00:00,SH + DHW,pre_fault,Leakage,10,5.73749909714,1.19931516092,1.07938364482,9.86828072467,2,1,0,0,no_active_anomaly,0.95549463977,1,critical,0-24h,0.82256802719,89.619,urgent,100,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,26.193846998,low,71.8599571594,high,0.0305566950114,84.256802719,84.256802719,low,none,100,urgent,risk,current_only_high,0.426917417372,0.0207640056022,0.0212284009427,0.000305566950114,normal,,unknown_review,0.1,False,,88.6770408157,same_tier,predictive_fault_risk,predictive_fault_risk,True,risk_high_but_anomaly_not_confirmed|m1_priority_disagreement|m1_priority_disagreement,medium,2020-03-13 00:00:00,2020-03-14 00:00:00,60,current_best_priority=urgent; m1_specialist_priority=low; m1_hybrid_priority=high; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.427; pre_event=0.000; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,30,2020-03-13 00:00:00,2020-03-13 06:00:00,SH + DHW,pre_fault,Leakage,10,14.704684162,1.25799575927,1.13219618334,26.7406640677,2,2,0,0,no_active_anomaly,0.781624984817,0.911987802908,high,0-24h,0.845922885384,89.4869,urgent,99.7542160166,high,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,79.7406474267,high,86.7579492795,urgent,96.1144743002,86.5922885384,96.1144743002,medium,none,99.7542160166,high,risk,both_high,0.536361170084,0.0425740024468,0.0409661790935,0.961144743002,fault,,unknown_review,0.1,True,m1_specialist_gate_near_threshold,84.5370157215,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_risk_high_threshold|risk_high_but_anomaly_not_confirmed|m1_specialist_gate_near_threshold|m1_specialist_gate_near_threshold,medium,2020-03-13 00:00:00,2020-03-14 00:00:00,60,current_best_priority=urgent; m1_specialist_priority=high; m1_hybrid_priority=urgent; m1_evidence_priority=medium; evidence_trigger=none; risk_pre_event_priority=high; risk_pre_event_trigger=risk; agreement=both_high; fault_gate=0.536; pre_event=0.961; fault_group=unknown_review,priority review: evidence gate triggered by risk; confirm before dispatch.
manufacturer 1,28,2020-01-12 12:00:00,2020-01-12 18:00:00,SH + DHW,pre_fault,Failure of the heating circuit pump,47,0.490581190396,0.240634853824,0.772435569934,0.240634853824,0,0,0,0,no_active_anomaly,0.954787428309,0.954787428309,critical,0-24h,0.82863019241,86.8935,urgent,99.8869685708,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,81.1553929979,high,85.2868300394,urgent,99.6299767737,84.863019241,99.6299767737,high,pre_event,99.8869685708,urgent,risk|pre_event,both_high,0.636843157894,0.111426987086,0.0822207702269,0.996299767737,fault,,unknown_review,0.1,False,,78.8722143293,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_risk_high_threshold|risk_high_but_anomaly_not_confirmed,medium,2020-01-12 18:00:00,,,current_best_priority=urgent; m1_specialist_priority=high; m1_hybrid_priority=urgent; m1_evidence_priority=high; evidence_trigger=pre_event; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk|pre_event; agreement=both_high; fault_gate=0.637; pre_event=0.996; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk|pre_event.
manufacturer 1,8,2018-04-26 12:00:00,2018-04-26 18:00:00,SH + DHW,pre_fault,Temperature monitor/controller defective,44,16.5814550707,1.08223763382,0.974013870436,30.4220161351,2,1,0,0,no_active_anomaly,0.9170432854,0.9170432854,high,0-24h,0.978614482961,86.6379,urgent,99.783104488,high,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,84.324319253,high,85.9900973908,urgent,97.2106995712,99.8614482961,99.8614482961,urgent,leadtime,99.783104488,high,risk,both_high,0.838277198115,0.111987558589,0.0395525969748,0.972106995712,fault,,unknown_review,0.1,False,,88.7958151858,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_risk_high_threshold|near_anomaly_threshold|risk_high_but_anomaly_not_confirmed,medium,2018-04-27 00:00:00,,,current_best_priority=urgent; m1_specialist_priority=high; m1_hybrid_priority=urgent; m1_evidence_priority=urgent; evidence_trigger=leadtime; risk_pre_event_priority=high; risk_pre_event_trigger=risk; agreement=both_high; fault_gate=0.838; pre_event=0.972; fault_group=unknown_review,priority review: evidence gate triggered by risk; confirm before dispatch.
manufacturer 1,14,2019-12-08 18:00:00,2019-12-09 00:00:00,SH + DHW,normal,,,1.68364603015,1.05134883408,0.946213950669,2.33759523271,2,6,1,1,iforest_0p90_and_mahalanobis_1p00_persistent,0.945760314876,0.945760314876,critical,1-3d,0.82051096598,86.449,urgent,99.8644007872,urgent,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,28.8039760805,low,70.3083933025,high,4.88844927467,84.051096598,84.051096598,low,none,99.8644007872,urgent,risk,current_only_high,0.37133869964,0.0625335326934,0.034186643772,0.0488844927467,normal,,unknown_review,0.1,False,,87.8821462976,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_risk_high_threshold|near_anomaly_threshold|hard_normal_review|m1_priority_disagreement|m1_priority_disagreement,medium_high,,,,current_best_priority=urgent; m1_specialist_priority=low; m1_hybrid_priority=high; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=urgent; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.371; pre_event=0.049; fault_group=unknown_review,urgent review: high-confidence evidence gate triggered by risk.
manufacturer 1,21,2019-01-20 06:00:00,2019-01-20 12:00:00,SH + DHW,pre_fault,Control unit: Incorrect parameterisation,62,0.914767664243,0.905799327144,0.92488089544,0.905799327144,1,2,0,0,no_active_anomaly,0.260550262715,0.894390244738,high,0-24h,0.891864868885,85.713,urgent,99.6536585414,high,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,73.4732316989,medium,82.2858648757,high,82.2132466043,91.1864868885,91.1864868885,medium,none,99.6536585414,high,risk,current_only_high,0.877035914716,0.100777802032,0.0493580474688,0.822132466043,fault,,unknown_review,0.1,False,,80.4474095271,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_risk_high_threshold|near_anomaly_threshold|risk_high_but_anomaly_not_confirmed|m1_priority_disagreement|m1_priority_disagreement,medium,2019-01-18 12:00:00,2019-01-21 00:00:00,6,current_best_priority=urgent; m1_specialist_priority=medium; m1_hybrid_priority=high; m1_evidence_priority=medium; evidence_trigger=none; risk_pre_event_priority=high; risk_pre_event_trigger=risk; agreement=current_only_high; fault_gate=0.877; pre_event=0.822; fault_group=unknown_review,priority review: evidence gate triggered by risk; confirm before dispatch.
